PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(6, 101)",2,"(0, 1)","[(6, 101), (80, 248)]"
"(80, 248)",2,"(0, 4)","[(6, 101), (62, 128)]"
"(163, 221)",2,"(0, 7)","[(6, 101), (250, 6)]"
"(220, 249)",2,"(1, 2)","[(80, 248), (163, 221)]"
"(62, 128)",2,"(1, 3)","[(80, 248), (220, 249)]"
"(208, 147)",2,"(2, 3)","[(163, 221), (220, 249)]"
"(211, 84)",2,"(3, 5)","[(220, 249), (208, 147)]"
"(250, 6)",2,"(3, 7)","[(220, 249), (250, 6)]"
,2,"(6, 7)","[(211, 84), (250, 6)]"
,3,"(0, 1, 2)","[(6, 101), (80, 248), (163, 221)]"
,3,"(0, 1, 4)","[(6, 101), (80, 248), (62, 128)]"
,3,"(0, 4, 7)","[(6, 101), (62, 128), (250, 6)]"
,3,"(0, 6, 7)","[(6, 101), (211, 84), (250, 6)]"
,3,"(1, 2, 3)","[(80, 248), (163, 221), (220, 249)]"
,3,"(2, 3, 5)","[(163, 221), (220, 249), (208, 147)]"
,3,"(3, 5, 7)","[(220, 249), (208, 147), (250, 6)]"
,3,"(3, 6, 7)","[(220, 249), (211, 84), (250, 6)]"
,3,"(5, 6, 7)","[(208, 147), (211, 84), (250, 6)]"
,4,"(0, 1, 2, 3)","[(6, 101), (80, 248), (163, 221), (220, 249)]"
,4,"(0, 1, 2, 4)","[(6, 101), (80, 248), (163, 221), (62, 128)]"
,4,"(0, 1, 4, 6)","[(6, 101), (80, 248), (62, 128), (211, 84)]"
,4,"(0, 1, 4, 7)","[(6, 101), (80, 248), (62, 128), (250, 6)]"
,4,"(0, 4, 6, 7)","[(6, 101), (62, 128), (211, 84), (250, 6)]"
,4,"(0, 5, 6, 7)","[(6, 101), (208, 147), (211, 84), (250, 6)]"
