PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(19, 223)",2,"(0, 1)","[(19, 223), (212, 99)]"
"(212, 99)",2,"(0, 4)","[(19, 223), (145, 118)]"
"(199, 98)",2,"(0, 6)","[(19, 223), (109, 125)]"
"(168, 103)",2,"(0, 7)","[(19, 223), (129, 32)]"
"(145, 118)",2,"(1, 2)","[(212, 99), (199, 98)]"
"(138, 112)",2,"(1, 7)","[(212, 99), (129, 32)]"
"(109, 125)",2,"(2, 7)","[(199, 98), (129, 32)]"
"(129, 32)",2,"(3, 7)","[(168, 103), (129, 32)]"
,2,"(5, 7)","[(138, 112), (129, 32)]"
,2,"(6, 7)","[(109, 125), (129, 32)]"
,3,"(0, 1, 2)","[(19, 223), (212, 99), (199, 98)]"
,3,"(0, 1, 4)","[(19, 223), (212, 99), (145, 118)]"
,3,"(0, 4, 6)","[(19, 223), (145, 118), (109, 125)]"
,3,"(0, 5, 6)","[(19, 223), (138, 112), (109, 125)]"
,3,"(0, 6, 7)","[(19, 223), (109, 125), (129, 32)]"
,3,"(1, 2, 3)","[(212, 99), (199, 98), (168, 103)]"
,3,"(1, 2, 7)","[(212, 99), (199, 98), (129, 32)]"
,3,"(2, 3, 7)","[(199, 98), (168, 103), (129, 32)]"
,3,"(3, 5, 7)","[(168, 103), (138, 112), (129, 32)]"
,3,"(5, 6, 7)","[(138, 112), (109, 125), (129, 32)]"
,4,"(0, 1, 2, 3)","[(19, 223), (212, 99), (199, 98), (168, 103)]"
,4,"(0, 1, 2, 4)","[(19, 223), (212, 99), (199, 98), (145, 118)]"
,4,"(0, 1, 4, 6)","[(19, 223), (212, 99), (145, 118), (109, 125)]"
,4,"(0, 4, 5, 6)","[(19, 223), (145, 118), (138, 112), (109, 125)]"
,4,"(0, 5, 6, 7)","[(19, 223), (138, 112), (109, 125), (129, 32)]"
