PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(94, 216)",2,"(0, 1)","[(94, 216), (130, 218)]"
"(130, 218)",2,"(0, 7)","[(94, 216), (45, 174)]"
"(213, 198)",2,"(1, 2)","[(130, 218), (213, 198)]"
"(177, 184)",2,"(2, 3)","[(213, 198), (177, 184)]"
"(141, 194)",2,"(2, 6)","[(213, 198), (53, 37)]"
"(104, 199)",2,"(3, 6)","[(177, 184), (53, 37)]"
"(53, 37)",2,"(6, 7)","[(53, 37), (45, 174)]"
"(45, 174)",3,"(0, 1, 2)","[(94, 216), (130, 218), (213, 198)]"
,3,"(0, 1, 5)","[(94, 216), (130, 218), (104, 199)]"
,3,"(0, 1, 7)","[(94, 216), (130, 218), (45, 174)]"
,3,"(0, 5, 7)","[(94, 216), (104, 199), (45, 174)]"
,3,"(0, 6, 7)","[(94, 216), (53, 37), (45, 174)]"
,3,"(1, 2, 3)","[(130, 218), (213, 198), (177, 184)]"
,3,"(2, 3, 4)","[(213, 198), (177, 184), (141, 194)]"
,3,"(2, 3, 6)","[(213, 198), (177, 184), (53, 37)]"
,3,"(3, 6, 7)","[(177, 184), (53, 37), (45, 174)]"
,3,"(5, 6, 7)","[(104, 199), (53, 37), (45, 174)]"
,4,"(0, 1, 2, 3)","[(94, 216), (130, 218), (213, 198), (177, 184)]"
,4,"(0, 1, 2, 4)","[(94, 216), (130, 218), (213, 198), (141, 194)]"
,4,"(0, 1, 2, 5)","[(94, 216), (130, 218), (213, 198), (104, 199)]"
,4,"(0, 1, 4, 5)","[(94, 216), (130, 218), (141, 194), (104, 199)]"
,4,"(0, 1, 5, 7)","[(94, 216), (130, 218), (104, 199), (45, 174)]"
,4,"(0, 5, 6, 7)","[(94, 216), (104, 199), (53, 37), (45, 174)]"
