PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(187, 239)",2,"(0, 1)","[(187, 239), (225, 129)]"
"(225, 129)",2,"(0, 4)","[(187, 239), (172, 173)]"
"(177, 115)",2,"(0, 6)","[(187, 239), (112, 128)]"
"(176, 158)",2,"(0, 7)","[(187, 239), (31, 16)]"
"(172, 173)",2,"(1, 2)","[(225, 129), (177, 115)]"
"(156, 124)",2,"(1, 7)","[(225, 129), (31, 16)]"
"(112, 128)",2,"(2, 7)","[(177, 115), (31, 16)]"
"(31, 16)",2,"(6, 7)","[(112, 128), (31, 16)]"
,3,"(0, 1, 2)","[(187, 239), (225, 129), (177, 115)]"
,3,"(0, 1, 3)","[(187, 239), (225, 129), (176, 158)]"
,3,"(0, 1, 4)","[(187, 239), (225, 129), (172, 173)]"
,3,"(0, 3, 4)","[(187, 239), (176, 158), (172, 173)]"
,3,"(0, 4, 6)","[(187, 239), (172, 173), (112, 128)]"
,3,"(0, 6, 7)","[(187, 239), (112, 128), (31, 16)]"
,3,"(1, 2, 3)","[(225, 129), (177, 115), (176, 158)]"
,3,"(1, 2, 5)","[(225, 129), (177, 115), (156, 124)]"
,3,"(1, 2, 7)","[(225, 129), (177, 115), (31, 16)]"
,3,"(2, 5, 7)","[(177, 115), (156, 124), (31, 16)]"
,3,"(2, 6, 7)","[(177, 115), (112, 128), (31, 16)]"
,3,"(5, 6, 7)","[(156, 124), (112, 128), (31, 16)]"
,4,"(0, 1, 2, 3)","[(187, 239), (225, 129), (177, 115), (176, 158)]"
,4,"(0, 1, 3, 4)","[(187, 239), (225, 129), (176, 158), (172, 173)]"
,4,"(0, 3, 4, 6)","[(187, 239), (176, 158), (172, 173), (112, 128)]"
,4,"(0, 4, 6, 7)","[(187, 239), (172, 173), (112, 128), (31, 16)]"
,4,"(0, 5, 6, 7)","[(187, 239), (156, 124), (112, 128), (31, 16)]"
