PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(253, 189)",2,"(0, 1)","[(253, 189), (2, 1)]"
"(2, 1)",2,"(0, 5)","[(253, 189), (220, 198)]"
"(5, 172)",2,"(0, 7)","[(253, 189), (140, 255)]"
"(62, 187)",2,"(1, 2)","[(2, 1), (5, 172)]"
"(89, 199)",2,"(2, 3)","[(5, 172), (62, 187)]"
"(220, 198)",2,"(2, 7)","[(5, 172), (140, 255)]"
"(149, 240)",2,"(6, 7)","[(149, 240), (140, 255)]"
"(140, 255)",3,"(0, 1, 2)","[(253, 189), (2, 1), (5, 172)]"
,3,"(0, 1, 5)","[(253, 189), (2, 1), (220, 198)]"
,3,"(0, 5, 6)","[(253, 189), (220, 198), (149, 240)]"
,3,"(0, 5, 7)","[(253, 189), (220, 198), (140, 255)]"
,3,"(0, 6, 7)","[(253, 189), (149, 240), (140, 255)]"
,3,"(1, 2, 3)","[(2, 1), (5, 172), (62, 187)]"
,3,"(2, 3, 4)","[(5, 172), (62, 187), (89, 199)]"
,3,"(2, 3, 7)","[(5, 172), (62, 187), (140, 255)]"
,3,"(2, 6, 7)","[(5, 172), (149, 240), (140, 255)]"
,3,"(4, 6, 7)","[(89, 199), (149, 240), (140, 255)]"
,3,"(5, 6, 7)","[(220, 198), (149, 240), (140, 255)]"
,4,"(0, 1, 2, 3)","[(253, 189), (2, 1), (5, 172), (62, 187)]"
,4,"(0, 1, 2, 5)","[(253, 189), (2, 1), (5, 172), (220, 198)]"
,4,"(0, 1, 3, 5)","[(253, 189), (2, 1), (62, 187), (220, 198)]"
,4,"(0, 1, 4, 5)","[(253, 189), (2, 1), (89, 199), (220, 198)]"
,4,"(0, 1, 5, 6)","[(253, 189), (2, 1), (220, 198), (149, 240)]"
,4,"(0, 5, 6, 7)","[(253, 189), (220, 198), (149, 240), (140, 255)]"
