PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(243, 102)",2,"(0, 1)","[(243, 102), (65, 36)]"
"(65, 36)",2,"(0, 4)","[(243, 102), (123, 127)]"
"(39, 136)",2,"(0, 6)","[(243, 102), (126, 145)]"
"(112, 126)",2,"(0, 7)","[(243, 102), (12, 219)]"
"(123, 127)",2,"(1, 2)","[(65, 36), (39, 136)]"
"(74, 142)",2,"(1, 7)","[(65, 36), (12, 219)]"
"(126, 145)",2,"(2, 7)","[(39, 136), (12, 219)]"
"(12, 219)",2,"(5, 7)","[(74, 142), (12, 219)]"
,2,"(6, 7)","[(126, 145), (12, 219)]"
,3,"(0, 1, 2)","[(243, 102), (65, 36), (39, 136)]"
,3,"(0, 1, 3)","[(243, 102), (65, 36), (112, 126)]"
,3,"(0, 1, 4)","[(243, 102), (65, 36), (123, 127)]"
,3,"(0, 4, 6)","[(243, 102), (123, 127), (126, 145)]"
,3,"(0, 6, 7)","[(243, 102), (126, 145), (12, 219)]"
,3,"(1, 2, 3)","[(65, 36), (39, 136), (112, 126)]"
,3,"(1, 2, 5)","[(65, 36), (39, 136), (74, 142)]"
,3,"(1, 2, 7)","[(65, 36), (39, 136), (12, 219)]"
,3,"(2, 5, 7)","[(39, 136), (74, 142), (12, 219)]"
,3,"(5, 6, 7)","[(74, 142), (126, 145), (12, 219)]"
,4,"(0, 1, 2, 3)","[(243, 102), (65, 36), (39, 136), (112, 126)]"
,4,"(0, 1, 3, 4)","[(243, 102), (65, 36), (112, 126), (123, 127)]"
,4,"(0, 1, 4, 6)","[(243, 102), (65, 36), (123, 127), (126, 145)]"
,4,"(0, 3, 4, 6)","[(243, 102), (112, 126), (123, 127), (126, 145)]"
,4,"(0, 4, 6, 7)","[(243, 102), (123, 127), (126, 145), (12, 219)]"
,4,"(0, 5, 6, 7)","[(243, 102), (74, 142), (126, 145), (12, 219)]"
