PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(6, 24)",2,"(0, 1)","[(6, 24), (3, 38)]"
"(3, 38)",2,"(0, 7)","[(6, 24), (68, 13)]"
"(159, 187)",2,"(1, 2)","[(3, 38), (159, 187)]"
"(253, 251)",2,"(2, 3)","[(159, 187), (253, 251)]"
"(169, 163)",2,"(3, 4)","[(253, 251), (169, 163)]"
"(160, 140)",2,"(3, 6)","[(253, 251), (186, 4)]"
"(186, 4)",2,"(6, 7)","[(186, 4), (68, 13)]"
"(68, 13)",3,"(0, 1, 2)","[(6, 24), (3, 38), (159, 187)]"
,3,"(0, 1, 7)","[(6, 24), (3, 38), (68, 13)]"
,3,"(0, 6, 7)","[(6, 24), (186, 4), (68, 13)]"
,3,"(1, 2, 3)","[(3, 38), (159, 187), (253, 251)]"
,3,"(2, 3, 4)","[(159, 187), (253, 251), (169, 163)]"
,3,"(3, 4, 6)","[(253, 251), (169, 163), (186, 4)]"
,3,"(3, 5, 6)","[(253, 251), (160, 140), (186, 4)]"
,3,"(3, 6, 7)","[(253, 251), (186, 4), (68, 13)]"
,3,"(5, 6, 7)","[(160, 140), (186, 4), (68, 13)]"
,4,"(0, 1, 2, 3)","[(6, 24), (3, 38), (159, 187), (253, 251)]"
,4,"(0, 1, 2, 4)","[(6, 24), (3, 38), (159, 187), (169, 163)]"
,4,"(0, 1, 2, 7)","[(6, 24), (3, 38), (159, 187), (68, 13)]"
,4,"(0, 1, 5, 7)","[(6, 24), (3, 38), (160, 140), (68, 13)]"
,4,"(0, 1, 6, 7)","[(6, 24), (3, 38), (186, 4), (68, 13)]"
,4,"(0, 5, 6, 7)","[(6, 24), (160, 140), (186, 4), (68, 13)]"
