PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(42, 19)",2,"(0, 1)","[(42, 19), (17, 61)]"
"(17, 61)",2,"(0, 7)","[(42, 19), (249, 51)]"
"(0, 185)",2,"(1, 2)","[(17, 61), (0, 185)]"
"(137, 220)",2,"(2, 3)","[(0, 185), (137, 220)]"
"(165, 236)",2,"(2, 4)","[(0, 185), (165, 236)]"
"(171, 118)",2,"(3, 4)","[(137, 220), (165, 236)]"
"(214, 93)",2,"(4, 7)","[(165, 236), (249, 51)]"
"(249, 51)",2,"(6, 7)","[(214, 93), (249, 51)]"
,3,"(0, 1, 2)","[(42, 19), (17, 61), (0, 185)]"
,3,"(0, 1, 7)","[(42, 19), (17, 61), (249, 51)]"
,3,"(0, 6, 7)","[(42, 19), (214, 93), (249, 51)]"
,3,"(1, 2, 3)","[(17, 61), (0, 185), (137, 220)]"
,3,"(2, 3, 4)","[(0, 185), (137, 220), (165, 236)]"
,3,"(3, 4, 5)","[(137, 220), (165, 236), (171, 118)]"
,3,"(3, 4, 6)","[(137, 220), (165, 236), (214, 93)]"
,3,"(3, 4, 7)","[(137, 220), (165, 236), (249, 51)]"
,3,"(4, 6, 7)","[(165, 236), (214, 93), (249, 51)]"
,3,"(5, 6, 7)","[(171, 118), (214, 93), (249, 51)]"
,4,"(0, 1, 2, 3)","[(42, 19), (17, 61), (0, 185), (137, 220)]"
,4,"(0, 1, 2, 5)","[(42, 19), (17, 61), (0, 185), (171, 118)]"
,4,"(0, 1, 2, 7)","[(42, 19), (17, 61), (0, 185), (249, 51)]"
,4,"(0, 1, 6, 7)","[(42, 19), (17, 61), (214, 93), (249, 51)]"
,4,"(0, 5, 6, 7)","[(42, 19), (171, 118), (214, 93), (249, 51)]"
