PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(42, 238)",2,"(0, 1)","[(42, 238), (174, 204)]"
"(174, 204)",2,"(0, 5)","[(42, 238), (64, 161)]"
"(232, 18)",2,"(0, 7)","[(42, 238), (23, 65)]"
"(141, 71)",2,"(1, 2)","[(174, 204), (232, 18)]"
"(121, 88)",2,"(2, 3)","[(232, 18), (141, 71)]"
"(64, 161)",2,"(2, 6)","[(232, 18), (84, 64)]"
"(84, 64)",2,"(2, 7)","[(232, 18), (23, 65)]"
"(23, 65)",2,"(6, 7)","[(84, 64), (23, 65)]"
,3,"(0, 1, 2)","[(42, 238), (174, 204), (232, 18)]"
,3,"(0, 1, 5)","[(42, 238), (174, 204), (64, 161)]"
,3,"(0, 5, 7)","[(42, 238), (64, 161), (23, 65)]"
,3,"(0, 6, 7)","[(42, 238), (84, 64), (23, 65)]"
,3,"(1, 2, 3)","[(174, 204), (232, 18), (141, 71)]"
,3,"(2, 3, 4)","[(232, 18), (141, 71), (121, 88)]"
,3,"(2, 3, 6)","[(232, 18), (141, 71), (84, 64)]"
,3,"(2, 6, 7)","[(232, 18), (84, 64), (23, 65)]"
,3,"(3, 6, 7)","[(141, 71), (84, 64), (23, 65)]"
,3,"(4, 6, 7)","[(121, 88), (84, 64), (23, 65)]"
,3,"(5, 6, 7)","[(64, 161), (84, 64), (23, 65)]"
,4,"(0, 1, 2, 3)","[(42, 238), (174, 204), (232, 18), (141, 71)]"
,4,"(0, 1, 2, 5)","[(42, 238), (174, 204), (232, 18), (64, 161)]"
,4,"(0, 1, 4, 5)","[(42, 238), (174, 204), (121, 88), (64, 161)]"
,4,"(0, 1, 5, 7)","[(42, 238), (174, 204), (64, 161), (23, 65)]"
,4,"(0, 5, 6, 7)","[(42, 238), (64, 161), (84, 64), (23, 65)]"
