PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(11, 140)",2,"(0, 1)","[(11, 140), (20, 174)]"
"(20, 174)",2,"(0, 7)","[(11, 140), (172, 5)]"
"(244, 252)",2,"(1, 2)","[(20, 174), (244, 252)]"
"(130, 180)",2,"(2, 3)","[(244, 252), (130, 180)]"
"(180, 150)",2,"(2, 4)","[(244, 252), (180, 150)]"
"(167, 92)",2,"(2, 7)","[(244, 252), (172, 5)]"
"(107, 98)",2,"(5, 7)","[(167, 92), (172, 5)]"
"(172, 5)",2,"(6, 7)","[(107, 98), (172, 5)]"
,3,"(0, 1, 2)","[(11, 140), (20, 174), (244, 252)]"
,3,"(0, 1, 3)","[(11, 140), (20, 174), (130, 180)]"
,3,"(0, 1, 6)","[(11, 140), (20, 174), (107, 98)]"
,3,"(0, 1, 7)","[(11, 140), (20, 174), (172, 5)]"
,3,"(0, 6, 7)","[(11, 140), (107, 98), (172, 5)]"
,3,"(1, 2, 3)","[(20, 174), (244, 252), (130, 180)]"
,3,"(2, 3, 4)","[(244, 252), (130, 180), (180, 150)]"
,3,"(2, 4, 5)","[(244, 252), (180, 150), (167, 92)]"
,3,"(2, 4, 7)","[(244, 252), (180, 150), (172, 5)]"
,3,"(2, 5, 7)","[(244, 252), (167, 92), (172, 5)]"
,3,"(4, 5, 7)","[(180, 150), (167, 92), (172, 5)]"
,3,"(5, 6, 7)","[(167, 92), (107, 98), (172, 5)]"
,4,"(0, 1, 2, 3)","[(11, 140), (20, 174), (244, 252), (130, 180)]"
,4,"(0, 1, 3, 6)","[(11, 140), (20, 174), (130, 180), (107, 98)]"
,4,"(0, 1, 6, 7)","[(11, 140), (20, 174), (107, 98), (172, 5)]"
,4,"(0, 5, 6, 7)","[(11, 140), (167, 92), (107, 98), (172, 5)]"
