PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(56, 89)",2,"(0, 1)","[(56, 89), (44, 225)]"
"(44, 225)",2,"(0, 6)","[(56, 89), (105, 84)]"
"(108, 210)",2,"(0, 7)","[(56, 89), (212, 30)]"
"(97, 160)",2,"(1, 2)","[(44, 225), (108, 210)]"
"(104, 135)",2,"(2, 7)","[(108, 210), (212, 30)]"
"(110, 94)",2,"(5, 7)","[(110, 94), (212, 30)]"
"(105, 84)",2,"(6, 7)","[(105, 84), (212, 30)]"
"(212, 30)",3,"(0, 1, 2)","[(56, 89), (44, 225), (108, 210)]"
,3,"(0, 1, 3)","[(56, 89), (44, 225), (97, 160)]"
,3,"(0, 1, 6)","[(56, 89), (44, 225), (105, 84)]"
,3,"(0, 5, 6)","[(56, 89), (110, 94), (105, 84)]"
,3,"(0, 6, 7)","[(56, 89), (105, 84), (212, 30)]"
,3,"(1, 2, 3)","[(44, 225), (108, 210), (97, 160)]"
,3,"(1, 2, 7)","[(44, 225), (108, 210), (212, 30)]"
,3,"(2, 3, 7)","[(108, 210), (97, 160), (212, 30)]"
,3,"(2, 4, 7)","[(108, 210), (104, 135), (212, 30)]"
,3,"(2, 5, 7)","[(108, 210), (110, 94), (212, 30)]"
,3,"(5, 6, 7)","[(110, 94), (105, 84), (212, 30)]"
,4,"(0, 1, 2, 3)","[(56, 89), (44, 225), (108, 210), (97, 160)]"
,4,"(0, 1, 3, 4)","[(56, 89), (44, 225), (97, 160), (104, 135)]"
,4,"(0, 1, 3, 6)","[(56, 89), (44, 225), (97, 160), (105, 84)]"
,4,"(0, 1, 5, 6)","[(56, 89), (44, 225), (110, 94), (105, 84)]"
,4,"(0, 4, 5, 6)","[(56, 89), (104, 135), (110, 94), (105, 84)]"
,4,"(0, 5, 6, 7)","[(56, 89), (110, 94), (105, 84), (212, 30)]"
