PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(102, 67)",2,"(0, 1)","[(102, 67), (59, 113)]"
"(59, 113)",2,"(0, 7)","[(102, 67), (216, 126)]"
"(40, 177)",2,"(1, 2)","[(59, 113), (40, 177)]"
"(73, 139)",2,"(2, 3)","[(40, 177), (73, 139)]"
"(112, 146)",2,"(2, 5)","[(40, 177), (130, 189)]"
"(130, 189)",2,"(5, 6)","[(130, 189), (137, 173)]"
"(137, 173)",2,"(5, 7)","[(130, 189), (216, 126)]"
"(216, 126)",2,"(6, 7)","[(137, 173), (216, 126)]"
,3,"(0, 1, 2)","[(102, 67), (59, 113), (40, 177)]"
,3,"(0, 1, 3)","[(102, 67), (59, 113), (73, 139)]"
,3,"(0, 1, 7)","[(102, 67), (59, 113), (216, 126)]"
,3,"(0, 4, 7)","[(102, 67), (112, 146), (216, 126)]"
,3,"(0, 6, 7)","[(102, 67), (137, 173), (216, 126)]"
,3,"(1, 2, 3)","[(59, 113), (40, 177), (73, 139)]"
,3,"(2, 3, 5)","[(40, 177), (73, 139), (130, 189)]"
,3,"(2, 5, 6)","[(40, 177), (130, 189), (137, 173)]"
,3,"(5, 6, 7)","[(130, 189), (137, 173), (216, 126)]"
,4,"(0, 1, 2, 3)","[(102, 67), (59, 113), (40, 177), (73, 139)]"
,4,"(0, 1, 3, 4)","[(102, 67), (59, 113), (73, 139), (112, 146)]"
,4,"(0, 1, 3, 7)","[(102, 67), (59, 113), (73, 139), (216, 126)]"
,4,"(0, 1, 4, 7)","[(102, 67), (59, 113), (112, 146), (216, 126)]"
,4,"(0, 4, 6, 7)","[(102, 67), (112, 146), (137, 173), (216, 126)]"
,4,"(0, 5, 6, 7)","[(102, 67), (130, 189), (137, 173), (216, 126)]"
