PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(5, 28)",2,"(0, 1)","[(5, 28), (32, 117)]"
"(32, 117)",2,"(0, 7)","[(5, 28), (243, 21)]"
"(78, 192)",2,"(1, 2)","[(32, 117), (78, 192)]"
"(149, 233)",2,"(2, 3)","[(78, 192), (149, 233)]"
"(128, 169)",2,"(3, 4)","[(149, 233), (128, 169)]"
"(93, 109)",2,"(3, 7)","[(149, 233), (243, 21)]"
"(133, 114)",2,"(6, 7)","[(133, 114), (243, 21)]"
"(243, 21)",3,"(0, 1, 2)","[(5, 28), (32, 117), (78, 192)]"
,3,"(0, 1, 5)","[(5, 28), (32, 117), (93, 109)]"
,3,"(0, 1, 7)","[(5, 28), (32, 117), (243, 21)]"
,3,"(0, 5, 7)","[(5, 28), (93, 109), (243, 21)]"
,3,"(0, 6, 7)","[(5, 28), (133, 114), (243, 21)]"
,3,"(1, 2, 3)","[(32, 117), (78, 192), (149, 233)]"
,3,"(2, 3, 4)","[(78, 192), (149, 233), (128, 169)]"
,3,"(3, 4, 7)","[(149, 233), (128, 169), (243, 21)]"
,3,"(3, 6, 7)","[(149, 233), (133, 114), (243, 21)]"
,3,"(4, 6, 7)","[(128, 169), (133, 114), (243, 21)]"
,3,"(5, 6, 7)","[(93, 109), (133, 114), (243, 21)]"
,4,"(0, 1, 2, 3)","[(5, 28), (32, 117), (78, 192), (149, 233)]"
,4,"(0, 1, 2, 5)","[(5, 28), (32, 117), (78, 192), (93, 109)]"
,4,"(0, 1, 5, 6)","[(5, 28), (32, 117), (93, 109), (133, 114)]"
,4,"(0, 1, 5, 7)","[(5, 28), (32, 117), (93, 109), (243, 21)]"
,4,"(0, 5, 6, 7)","[(5, 28), (93, 109), (133, 114), (243, 21)]"
