PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(248, 164)",2,"(0, 1)","[(248, 164), (8, 65)]"
"(8, 65)",2,"(0, 3)","[(248, 164), (155, 140)]"
"(23, 89)",2,"(0, 5)","[(248, 164), (174, 160)]"
"(155, 140)",2,"(0, 7)","[(248, 164), (57, 191)]"
"(142, 153)",2,"(1, 2)","[(8, 65), (23, 89)]"
"(174, 160)",2,"(1, 7)","[(8, 65), (57, 191)]"
"(100, 163)",2,"(2, 7)","[(23, 89), (57, 191)]"
"(57, 191)",2,"(6, 7)","[(100, 163), (57, 191)]"
,3,"(0, 1, 2)","[(248, 164), (8, 65), (23, 89)]"
,3,"(0, 1, 3)","[(248, 164), (8, 65), (155, 140)]"
,3,"(0, 3, 5)","[(248, 164), (155, 140), (174, 160)]"
,3,"(0, 4, 5)","[(248, 164), (142, 153), (174, 160)]"
,3,"(0, 5, 7)","[(248, 164), (174, 160), (57, 191)]"
,3,"(0, 6, 7)","[(248, 164), (100, 163), (57, 191)]"
,3,"(1, 2, 3)","[(8, 65), (23, 89), (155, 140)]"
,3,"(1, 2, 6)","[(8, 65), (23, 89), (100, 163)]"
,3,"(1, 2, 7)","[(8, 65), (23, 89), (57, 191)]"
,3,"(2, 6, 7)","[(23, 89), (100, 163), (57, 191)]"
,3,"(4, 6, 7)","[(142, 153), (100, 163), (57, 191)]"
,3,"(5, 6, 7)","[(174, 160), (100, 163), (57, 191)]"
,4,"(0, 1, 2, 3)","[(248, 164), (8, 65), (23, 89), (155, 140)]"
,4,"(0, 1, 3, 5)","[(248, 164), (8, 65), (155, 140), (174, 160)]"
,4,"(0, 3, 4, 5)","[(248, 164), (155, 140), (142, 153), (174, 160)]"
,4,"(0, 4, 5, 7)","[(248, 164), (142, 153), (174, 160), (57, 191)]"
,4,"(0, 5, 6, 7)","[(248, 164), (174, 160), (100, 163), (57, 191)]"
