PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(23, 239)",2,"(0, 1)","[(23, 239), (233, 16)]"
"(233, 16)",2,"(0, 6)","[(23, 239), (30, 195)]"
"(167, 52)",2,"(0, 7)","[(23, 239), (25, 69)]"
"(139, 71)",2,"(1, 2)","[(233, 16), (167, 52)]"
"(93, 134)",2,"(1, 7)","[(233, 16), (25, 69)]"
"(99, 120)",2,"(2, 7)","[(167, 52), (25, 69)]"
"(30, 195)",2,"(3, 7)","[(139, 71), (25, 69)]"
"(25, 69)",2,"(6, 7)","[(30, 195), (25, 69)]"
,3,"(0, 1, 2)","[(23, 239), (233, 16), (167, 52)]"
,3,"(0, 1, 4)","[(23, 239), (233, 16), (93, 134)]"
,3,"(0, 1, 6)","[(23, 239), (233, 16), (30, 195)]"
,3,"(0, 4, 6)","[(23, 239), (93, 134), (30, 195)]"
,3,"(0, 6, 7)","[(23, 239), (30, 195), (25, 69)]"
,3,"(1, 2, 3)","[(233, 16), (167, 52), (139, 71)]"
,3,"(1, 2, 7)","[(233, 16), (167, 52), (25, 69)]"
,3,"(2, 3, 7)","[(167, 52), (139, 71), (25, 69)]"
,3,"(3, 5, 7)","[(139, 71), (99, 120), (25, 69)]"
,3,"(3, 6, 7)","[(139, 71), (30, 195), (25, 69)]"
,3,"(5, 6, 7)","[(99, 120), (30, 195), (25, 69)]"
,4,"(0, 1, 2, 3)","[(23, 239), (233, 16), (167, 52), (139, 71)]"
,4,"(0, 1, 2, 4)","[(23, 239), (233, 16), (167, 52), (93, 134)]"
,4,"(0, 1, 4, 6)","[(23, 239), (233, 16), (93, 134), (30, 195)]"
,4,"(0, 4, 5, 6)","[(23, 239), (93, 134), (99, 120), (30, 195)]"
,4,"(0, 4, 6, 7)","[(23, 239), (93, 134), (30, 195), (25, 69)]"
,4,"(0, 5, 6, 7)","[(23, 239), (99, 120), (30, 195), (25, 69)]"
