PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(5, 15)",2,"(0, 1)","[(5, 15), (3, 164)]"
"(3, 164)",2,"(0, 5)","[(5, 15), (105, 61)]"
"(114, 226)",2,"(0, 7)","[(5, 15), (253, 87)]"
"(128, 241)",2,"(1, 2)","[(3, 164), (114, 226)]"
"(123, 222)",2,"(1, 3)","[(3, 164), (128, 241)]"
"(105, 61)",2,"(2, 3)","[(114, 226), (128, 241)]"
"(239, 96)",2,"(3, 4)","[(128, 241), (123, 222)]"
"(253, 87)",2,"(3, 7)","[(128, 241), (253, 87)]"
,2,"(6, 7)","[(239, 96), (253, 87)]"
,3,"(0, 1, 2)","[(5, 15), (3, 164), (114, 226)]"
,3,"(0, 1, 5)","[(5, 15), (3, 164), (105, 61)]"
,3,"(0, 5, 7)","[(5, 15), (105, 61), (253, 87)]"
,3,"(0, 6, 7)","[(5, 15), (239, 96), (253, 87)]"
,3,"(1, 2, 3)","[(3, 164), (114, 226), (128, 241)]"
,3,"(2, 3, 4)","[(114, 226), (128, 241), (123, 222)]"
,3,"(3, 4, 7)","[(128, 241), (123, 222), (253, 87)]"
,3,"(3, 6, 7)","[(128, 241), (239, 96), (253, 87)]"
,3,"(5, 6, 7)","[(105, 61), (239, 96), (253, 87)]"
,4,"(0, 1, 2, 3)","[(5, 15), (3, 164), (114, 226), (128, 241)]"
,4,"(0, 1, 2, 4)","[(5, 15), (3, 164), (114, 226), (123, 222)]"
,4,"(0, 1, 2, 5)","[(5, 15), (3, 164), (114, 226), (105, 61)]"
,4,"(0, 1, 5, 6)","[(5, 15), (3, 164), (105, 61), (239, 96)]"
,4,"(0, 1, 5, 7)","[(5, 15), (3, 164), (105, 61), (253, 87)]"
,4,"(0, 5, 6, 7)","[(5, 15), (105, 61), (239, 96), (253, 87)]"
