PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(72, 249)",2,"(0, 1)","[(72, 249), (247, 91)]"
"(247, 91)",2,"(0, 5)","[(72, 249), (83, 228)]"
"(215, 106)",2,"(0, 7)","[(72, 249), (8, 7)]"
"(108, 202)",2,"(1, 2)","[(247, 91), (215, 106)]"
"(107, 195)",2,"(1, 7)","[(247, 91), (8, 7)]"
"(83, 228)",2,"(6, 7)","[(138, 79), (8, 7)]"
"(138, 79)",3,"(0, 1, 2)","[(72, 249), (247, 91), (215, 106)]"
"(8, 7)",3,"(0, 1, 5)","[(72, 249), (247, 91), (83, 228)]"
,3,"(0, 3, 5)","[(72, 249), (108, 202), (83, 228)]"
,3,"(0, 5, 7)","[(72, 249), (83, 228), (8, 7)]"
,3,"(0, 6, 7)","[(72, 249), (138, 79), (8, 7)]"
,3,"(1, 2, 3)","[(247, 91), (215, 106), (108, 202)]"
,3,"(1, 2, 6)","[(247, 91), (215, 106), (138, 79)]"
,3,"(1, 2, 7)","[(247, 91), (215, 106), (8, 7)]"
,3,"(1, 6, 7)","[(247, 91), (138, 79), (8, 7)]"
,3,"(2, 6, 7)","[(215, 106), (138, 79), (8, 7)]"
,3,"(4, 6, 7)","[(107, 195), (138, 79), (8, 7)]"
,3,"(5, 6, 7)","[(83, 228), (138, 79), (8, 7)]"
,4,"(0, 1, 2, 3)","[(72, 249), (247, 91), (215, 106), (108, 202)]"
,4,"(0, 1, 2, 5)","[(72, 249), (247, 91), (215, 106), (83, 228)]"
,4,"(0, 1, 3, 5)","[(72, 249), (247, 91), (108, 202), (83, 228)]"
,4,"(0, 3, 4, 5)","[(72, 249), (108, 202), (107, 195), (83, 228)]"
,4,"(0, 3, 5, 7)","[(72, 249), (108, 202), (83, 228), (8, 7)]"
,4,"(0, 4, 5, 7)","[(72, 249), (107, 195), (83, 228), (8, 7)]"
,4,"(0, 5, 6, 7)","[(72, 249), (83, 228), (138, 79), (8, 7)]"
