PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(25, 149)",2,"(0, 1)","[(25, 149), (41, 225)]"
"(41, 225)",2,"(0, 6)","[(25, 149), (79, 136)]"
"(186, 212)",2,"(0, 7)","[(25, 149), (231, 31)]"
"(185, 178)",2,"(1, 2)","[(41, 225), (186, 212)]"
"(174, 169)",2,"(2, 3)","[(186, 212), (185, 178)]"
"(121, 147)",2,"(2, 7)","[(186, 212), (231, 31)]"
"(79, 136)",2,"(3, 7)","[(185, 178), (231, 31)]"
"(231, 31)",2,"(4, 7)","[(174, 169), (231, 31)]"
,2,"(5, 7)","[(121, 147), (231, 31)]"
,2,"(6, 7)","[(79, 136), (231, 31)]"
,3,"(0, 1, 2)","[(25, 149), (41, 225), (186, 212)]"
,3,"(0, 1, 6)","[(25, 149), (41, 225), (79, 136)]"
,3,"(0, 6, 7)","[(25, 149), (79, 136), (231, 31)]"
,3,"(1, 2, 3)","[(41, 225), (186, 212), (185, 178)]"
,3,"(2, 3, 4)","[(186, 212), (185, 178), (174, 169)]"
,3,"(2, 3, 7)","[(186, 212), (185, 178), (231, 31)]"
,3,"(3, 4, 7)","[(185, 178), (174, 169), (231, 31)]"
,3,"(4, 5, 7)","[(174, 169), (121, 147), (231, 31)]"
,3,"(5, 6, 7)","[(121, 147), (79, 136), (231, 31)]"
,4,"(0, 1, 2, 3)","[(25, 149), (41, 225), (186, 212), (185, 178)]"
,4,"(0, 1, 2, 6)","[(25, 149), (41, 225), (186, 212), (79, 136)]"
,4,"(0, 1, 5, 6)","[(25, 149), (41, 225), (121, 147), (79, 136)]"
,4,"(0, 1, 6, 7)","[(25, 149), (41, 225), (79, 136), (231, 31)]"
,4,"(0, 5, 6, 7)","[(25, 149), (121, 147), (79, 136), (231, 31)]"
