PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(108, 204)",2,"(0, 1)","[(108, 204), (218, 178)]"
"(218, 178)",2,"(0, 4)","[(108, 204), (127, 167)]"
"(152, 156)",2,"(0, 6)","[(108, 204), (93, 154)]"
"(151, 142)",2,"(0, 7)","[(108, 204), (34, 47)]"
"(127, 167)",2,"(1, 2)","[(218, 178), (152, 156)]"
"(97, 146)",2,"(1, 3)","[(218, 178), (151, 142)]"
"(93, 154)",2,"(1, 7)","[(218, 178), (34, 47)]"
"(34, 47)",2,"(3, 7)","[(151, 142), (34, 47)]"
,2,"(5, 7)","[(97, 146), (34, 47)]"
,2,"(6, 7)","[(93, 154), (34, 47)]"
,3,"(0, 1, 2)","[(108, 204), (218, 178), (152, 156)]"
,3,"(0, 1, 4)","[(108, 204), (218, 178), (127, 167)]"
,3,"(0, 4, 6)","[(108, 204), (127, 167), (93, 154)]"
,3,"(0, 5, 6)","[(108, 204), (97, 146), (93, 154)]"
,3,"(0, 6, 7)","[(108, 204), (93, 154), (34, 47)]"
,3,"(1, 2, 3)","[(218, 178), (152, 156), (151, 142)]"
,3,"(1, 3, 7)","[(218, 178), (151, 142), (34, 47)]"
,3,"(2, 3, 7)","[(152, 156), (151, 142), (34, 47)]"
,3,"(3, 5, 7)","[(151, 142), (97, 146), (34, 47)]"
,3,"(5, 6, 7)","[(97, 146), (93, 154), (34, 47)]"
,4,"(0, 1, 2, 3)","[(108, 204), (218, 178), (152, 156), (151, 142)]"
,4,"(0, 1, 2, 4)","[(108, 204), (218, 178), (152, 156), (127, 167)]"
,4,"(0, 1, 4, 6)","[(108, 204), (218, 178), (127, 167), (93, 154)]"
,4,"(0, 4, 5, 6)","[(108, 204), (127, 167), (97, 146), (93, 154)]"
,4,"(0, 5, 6, 7)","[(108, 204), (97, 146), (93, 154), (34, 47)]"
