PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(28, 171)",2,"(0, 1)","[(28, 171), (236, 235)]"
"(236, 235)",2,"(0, 4)","[(28, 171), (62, 169)]"
"(174, 197)",2,"(0, 6)","[(28, 171), (32, 149)]"
"(175, 190)",2,"(0, 7)","[(28, 171), (20, 21)]"
"(62, 169)",2,"(1, 2)","[(236, 235), (174, 197)]"
"(73, 155)",2,"(1, 3)","[(236, 235), (175, 190)]"
"(32, 149)",2,"(1, 7)","[(236, 235), (20, 21)]"
"(20, 21)",2,"(3, 7)","[(175, 190), (20, 21)]"
,2,"(5, 7)","[(73, 155), (20, 21)]"
,2,"(6, 7)","[(32, 149), (20, 21)]"
,3,"(0, 1, 2)","[(28, 171), (236, 235), (174, 197)]"
,3,"(0, 1, 4)","[(28, 171), (236, 235), (62, 169)]"
,3,"(0, 4, 6)","[(28, 171), (62, 169), (32, 149)]"
,3,"(0, 6, 7)","[(28, 171), (32, 149), (20, 21)]"
,3,"(1, 2, 3)","[(236, 235), (174, 197), (175, 190)]"
,3,"(1, 3, 7)","[(236, 235), (175, 190), (20, 21)]"
,3,"(2, 3, 7)","[(174, 197), (175, 190), (20, 21)]"
,3,"(3, 5, 7)","[(175, 190), (73, 155), (20, 21)]"
,3,"(5, 6, 7)","[(73, 155), (32, 149), (20, 21)]"
,4,"(0, 1, 2, 3)","[(28, 171), (236, 235), (174, 197), (175, 190)]"
,4,"(0, 1, 2, 4)","[(28, 171), (236, 235), (174, 197), (62, 169)]"
,4,"(0, 1, 4, 6)","[(28, 171), (236, 235), (62, 169), (32, 149)]"
,4,"(0, 4, 5, 6)","[(28, 171), (62, 169), (73, 155), (32, 149)]"
,4,"(0, 4, 6, 7)","[(28, 171), (62, 169), (32, 149), (20, 21)]"
,4,"(0, 5, 6, 7)","[(28, 171), (73, 155), (32, 149), (20, 21)]"
