PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(15, 51)",2,"(0, 1)","[(15, 51), (69, 123)]"
"(69, 123)",2,"(0, 7)","[(15, 51), (241, 64)]"
"(194, 211)",2,"(1, 2)","[(69, 123), (194, 211)]"
"(227, 205)",2,"(2, 3)","[(194, 211), (227, 205)]"
"(206, 187)",2,"(3, 6)","[(227, 205), (224, 172)]"
"(216, 176)",2,"(3, 7)","[(227, 205), (241, 64)]"
"(224, 172)",2,"(6, 7)","[(224, 172), (241, 64)]"
"(241, 64)",3,"(0, 1, 2)","[(15, 51), (69, 123), (194, 211)]"
,3,"(0, 1, 7)","[(15, 51), (69, 123), (241, 64)]"
,3,"(0, 6, 7)","[(15, 51), (224, 172), (241, 64)]"
,3,"(1, 2, 3)","[(69, 123), (194, 211), (227, 205)]"
,3,"(2, 3, 4)","[(194, 211), (227, 205), (206, 187)]"
,3,"(2, 3, 6)","[(194, 211), (227, 205), (224, 172)]"
,3,"(3, 5, 6)","[(227, 205), (216, 176), (224, 172)]"
,3,"(3, 6, 7)","[(227, 205), (224, 172), (241, 64)]"
,3,"(5, 6, 7)","[(216, 176), (224, 172), (241, 64)]"
,4,"(0, 1, 2, 3)","[(15, 51), (69, 123), (194, 211), (227, 205)]"
,4,"(0, 1, 2, 4)","[(15, 51), (69, 123), (194, 211), (206, 187)]"
,4,"(0, 1, 2, 7)","[(15, 51), (69, 123), (194, 211), (241, 64)]"
,4,"(0, 1, 4, 7)","[(15, 51), (69, 123), (206, 187), (241, 64)]"
,4,"(0, 1, 5, 7)","[(15, 51), (69, 123), (216, 176), (241, 64)]"
,4,"(0, 1, 6, 7)","[(15, 51), (69, 123), (224, 172), (241, 64)]"
,4,"(0, 5, 6, 7)","[(15, 51), (216, 176), (224, 172), (241, 64)]"
