PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(170, 241)",2,"(0, 1)","[(170, 241), (186, 222)]"
"(186, 222)",2,"(0, 6)","[(170, 241), (169, 218)]"
"(233, 128)",2,"(0, 7)","[(170, 241), (53, 28)]"
"(189, 184)",2,"(1, 2)","[(186, 222), (233, 128)]"
"(188, 145)",2,"(2, 3)","[(233, 128), (189, 184)]"
"(180, 151)",2,"(2, 4)","[(233, 128), (188, 145)]"
"(169, 218)",2,"(2, 7)","[(233, 128), (53, 28)]"
"(53, 28)",2,"(4, 7)","[(188, 145), (53, 28)]"
,2,"(5, 7)","[(180, 151), (53, 28)]"
,2,"(6, 7)","[(169, 218), (53, 28)]"
,3,"(0, 1, 2)","[(170, 241), (186, 222), (233, 128)]"
,3,"(0, 1, 6)","[(170, 241), (186, 222), (169, 218)]"
,3,"(0, 6, 7)","[(170, 241), (169, 218), (53, 28)]"
,3,"(1, 2, 3)","[(186, 222), (233, 128), (189, 184)]"
,3,"(2, 3, 4)","[(233, 128), (189, 184), (188, 145)]"
,3,"(2, 4, 5)","[(233, 128), (188, 145), (180, 151)]"
,3,"(2, 4, 7)","[(233, 128), (188, 145), (53, 28)]"
,3,"(4, 5, 7)","[(188, 145), (180, 151), (53, 28)]"
,3,"(5, 6, 7)","[(180, 151), (169, 218), (53, 28)]"
,4,"(0, 1, 2, 3)","[(170, 241), (186, 222), (233, 128), (189, 184)]"
,4,"(0, 1, 2, 6)","[(170, 241), (186, 222), (233, 128), (169, 218)]"
,4,"(0, 1, 3, 6)","[(170, 241), (186, 222), (189, 184), (169, 218)]"
,4,"(0, 1, 6, 7)","[(170, 241), (186, 222), (169, 218), (53, 28)]"
,4,"(0, 5, 6, 7)","[(170, 241), (180, 151), (169, 218), (53, 28)]"
