PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(97, 155)",2,"(0, 1)","[(97, 155), (156, 175)]"
"(156, 175)",2,"(0, 7)","[(97, 155), (41, 109)]"
"(192, 177)",2,"(1, 2)","[(156, 175), (192, 177)]"
"(215, 135)",2,"(2, 3)","[(192, 177), (215, 135)]"
"(128, 141)",2,"(3, 6)","[(215, 135), (59, 79)]"
"(74, 102)",2,"(5, 6)","[(74, 102), (59, 79)]"
"(59, 79)",2,"(6, 7)","[(59, 79), (41, 109)]"
"(41, 109)",3,"(0, 1, 2)","[(97, 155), (156, 175), (192, 177)]"
,3,"(0, 1, 7)","[(97, 155), (156, 175), (41, 109)]"
,3,"(0, 5, 7)","[(97, 155), (74, 102), (41, 109)]"
,3,"(0, 6, 7)","[(97, 155), (59, 79), (41, 109)]"
,3,"(1, 2, 3)","[(156, 175), (192, 177), (215, 135)]"
,3,"(2, 3, 4)","[(192, 177), (215, 135), (128, 141)]"
,3,"(2, 3, 6)","[(192, 177), (215, 135), (59, 79)]"
,3,"(3, 5, 6)","[(215, 135), (74, 102), (59, 79)]"
,3,"(5, 6, 7)","[(74, 102), (59, 79), (41, 109)]"
,4,"(0, 1, 2, 3)","[(97, 155), (156, 175), (192, 177), (215, 135)]"
,4,"(0, 1, 2, 4)","[(97, 155), (156, 175), (192, 177), (128, 141)]"
,4,"(0, 1, 2, 7)","[(97, 155), (156, 175), (192, 177), (41, 109)]"
,4,"(0, 1, 4, 7)","[(97, 155), (156, 175), (128, 141), (41, 109)]"
,4,"(0, 1, 5, 7)","[(97, 155), (156, 175), (74, 102), (41, 109)]"
,4,"(0, 5, 6, 7)","[(97, 155), (74, 102), (59, 79), (41, 109)]"
