PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(22, 175)",2,"(0, 1)","[(22, 175), (146, 221)]"
"(146, 221)",2,"(0, 5)","[(22, 175), (64, 83)]"
"(233, 34)",2,"(0, 7)","[(22, 175), (50, 37)]"
"(89, 71)",2,"(1, 2)","[(146, 221), (233, 34)]"
"(76, 82)",2,"(2, 3)","[(233, 34), (89, 71)]"
"(64, 83)",2,"(2, 6)","[(233, 34), (69, 42)]"
"(69, 42)",2,"(2, 7)","[(233, 34), (50, 37)]"
"(50, 37)",2,"(6, 7)","[(69, 42), (50, 37)]"
,3,"(0, 1, 2)","[(22, 175), (146, 221), (233, 34)]"
,3,"(0, 1, 4)","[(22, 175), (146, 221), (76, 82)]"
,3,"(0, 1, 5)","[(22, 175), (146, 221), (64, 83)]"
,3,"(0, 5, 7)","[(22, 175), (64, 83), (50, 37)]"
,3,"(0, 6, 7)","[(22, 175), (69, 42), (50, 37)]"
,3,"(1, 2, 3)","[(146, 221), (233, 34), (89, 71)]"
,3,"(2, 3, 6)","[(233, 34), (89, 71), (69, 42)]"
,3,"(2, 6, 7)","[(233, 34), (69, 42), (50, 37)]"
,3,"(3, 6, 7)","[(89, 71), (69, 42), (50, 37)]"
,3,"(5, 6, 7)","[(64, 83), (69, 42), (50, 37)]"
,4,"(0, 1, 2, 3)","[(22, 175), (146, 221), (233, 34), (89, 71)]"
,4,"(0, 1, 2, 4)","[(22, 175), (146, 221), (233, 34), (76, 82)]"
,4,"(0, 1, 4, 5)","[(22, 175), (146, 221), (76, 82), (64, 83)]"
,4,"(0, 1, 5, 7)","[(22, 175), (146, 221), (64, 83), (50, 37)]"
,4,"(0, 4, 5, 7)","[(22, 175), (76, 82), (64, 83), (50, 37)]"
,4,"(0, 5, 6, 7)","[(22, 175), (64, 83), (69, 42), (50, 37)]"
