PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(24, 31)",2,"(0, 1)","[(24, 31), (27, 142)]"
"(27, 142)",2,"(0, 7)","[(24, 31), (232, 158)]"
"(117, 221)",2,"(1, 2)","[(27, 142), (117, 221)]"
"(123, 196)",2,"(2, 3)","[(117, 221), (123, 196)]"
"(132, 185)",2,"(2, 6)","[(117, 221), (170, 186)]"
"(135, 167)",2,"(2, 7)","[(117, 221), (232, 158)]"
"(170, 186)",2,"(6, 7)","[(170, 186), (232, 158)]"
"(232, 158)",3,"(0, 1, 2)","[(24, 31), (27, 142), (117, 221)]"
,3,"(0, 1, 3)","[(24, 31), (27, 142), (123, 196)]"
,3,"(0, 1, 5)","[(24, 31), (27, 142), (135, 167)]"
,3,"(0, 1, 7)","[(24, 31), (27, 142), (232, 158)]"
,3,"(0, 5, 7)","[(24, 31), (135, 167), (232, 158)]"
,3,"(0, 6, 7)","[(24, 31), (170, 186), (232, 158)]"
,3,"(1, 2, 3)","[(27, 142), (117, 221), (123, 196)]"
,3,"(2, 3, 4)","[(117, 221), (123, 196), (132, 185)]"
,3,"(2, 3, 6)","[(117, 221), (123, 196), (170, 186)]"
,3,"(2, 6, 7)","[(117, 221), (170, 186), (232, 158)]"
,3,"(4, 6, 7)","[(132, 185), (170, 186), (232, 158)]"
,3,"(5, 6, 7)","[(135, 167), (170, 186), (232, 158)]"
,4,"(0, 1, 2, 3)","[(24, 31), (27, 142), (117, 221), (123, 196)]"
,4,"(0, 1, 3, 5)","[(24, 31), (27, 142), (123, 196), (135, 167)]"
,4,"(0, 1, 4, 5)","[(24, 31), (27, 142), (132, 185), (135, 167)]"
,4,"(0, 1, 5, 7)","[(24, 31), (27, 142), (135, 167), (232, 158)]"
,4,"(0, 5, 6, 7)","[(24, 31), (135, 167), (170, 186), (232, 158)]"
