PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(187, 201)",2,"(0, 1)","[(187, 201), (230, 97)]"
"(230, 97)",2,"(0, 7)","[(187, 201), (59, 174)]"
"(37, 54)",2,"(1, 2)","[(230, 97), (37, 54)]"
"(94, 127)",2,"(2, 3)","[(37, 54), (94, 127)]"
"(68, 139)",2,"(2, 6)","[(37, 54), (5, 159)]"
"(66, 157)",2,"(6, 7)","[(5, 159), (59, 174)]"
"(5, 159)",3,"(0, 1, 2)","[(187, 201), (230, 97), (37, 54)]"
"(59, 174)",3,"(0, 1, 3)","[(187, 201), (230, 97), (94, 127)]"
,3,"(0, 1, 7)","[(187, 201), (230, 97), (59, 174)]"
,3,"(0, 5, 7)","[(187, 201), (66, 157), (59, 174)]"
,3,"(0, 6, 7)","[(187, 201), (5, 159), (59, 174)]"
,3,"(1, 2, 3)","[(230, 97), (37, 54), (94, 127)]"
,3,"(2, 3, 4)","[(37, 54), (94, 127), (68, 139)]"
,3,"(2, 3, 6)","[(37, 54), (94, 127), (5, 159)]"
,3,"(2, 4, 6)","[(37, 54), (68, 139), (5, 159)]"
,3,"(2, 6, 7)","[(37, 54), (5, 159), (59, 174)]"
,3,"(5, 6, 7)","[(66, 157), (5, 159), (59, 174)]"
,4,"(0, 1, 2, 3)","[(187, 201), (230, 97), (37, 54), (94, 127)]"
,4,"(0, 1, 3, 4)","[(187, 201), (230, 97), (94, 127), (68, 139)]"
,4,"(0, 1, 3, 5)","[(187, 201), (230, 97), (94, 127), (66, 157)]"
,4,"(0, 1, 3, 7)","[(187, 201), (230, 97), (94, 127), (59, 174)]"
,4,"(0, 1, 5, 7)","[(187, 201), (230, 97), (66, 157), (59, 174)]"
,4,"(0, 5, 6, 7)","[(187, 201), (66, 157), (5, 159), (59, 174)]"
