PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(26, 242)",2,"(0, 1)","[(26, 242), (98, 251)]"
"(98, 251)",2,"(0, 5)","[(26, 242), (77, 205)]"
"(236, 179)",2,"(0, 7)","[(26, 242), (19, 12)]"
"(135, 189)",2,"(1, 2)","[(98, 251), (236, 179)]"
"(132, 173)",2,"(2, 3)","[(236, 179), (135, 189)]"
"(77, 205)",2,"(2, 6)","[(236, 179), (155, 138)]"
"(155, 138)",2,"(2, 7)","[(236, 179), (19, 12)]"
"(19, 12)",2,"(6, 7)","[(155, 138), (19, 12)]"
,3,"(0, 1, 2)","[(26, 242), (98, 251), (236, 179)]"
,3,"(0, 1, 5)","[(26, 242), (98, 251), (77, 205)]"
,3,"(0, 5, 7)","[(26, 242), (77, 205), (19, 12)]"
,3,"(0, 6, 7)","[(26, 242), (155, 138), (19, 12)]"
,3,"(1, 2, 3)","[(98, 251), (236, 179), (135, 189)]"
,3,"(2, 3, 6)","[(236, 179), (135, 189), (155, 138)]"
,3,"(2, 4, 6)","[(236, 179), (132, 173), (155, 138)]"
,3,"(2, 6, 7)","[(236, 179), (155, 138), (19, 12)]"
,3,"(4, 6, 7)","[(132, 173), (155, 138), (19, 12)]"
,3,"(5, 6, 7)","[(77, 205), (155, 138), (19, 12)]"
,4,"(0, 1, 2, 3)","[(26, 242), (98, 251), (236, 179), (135, 189)]"
,4,"(0, 1, 2, 5)","[(26, 242), (98, 251), (236, 179), (77, 205)]"
,4,"(0, 1, 3, 5)","[(26, 242), (98, 251), (135, 189), (77, 205)]"
,4,"(0, 1, 5, 7)","[(26, 242), (98, 251), (77, 205), (19, 12)]"
,4,"(0, 4, 5, 7)","[(26, 242), (132, 173), (77, 205), (19, 12)]"
,4,"(0, 5, 6, 7)","[(26, 242), (77, 205), (155, 138), (19, 12)]"
