PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(109, 207)",2,"(0, 1)","[(109, 207), (143, 175)]"
"(143, 175)",2,"(0, 6)","[(109, 207), (102, 169)]"
"(204, 104)",2,"(0, 7)","[(109, 207), (51, 49)]"
"(132, 143)",2,"(1, 2)","[(143, 175), (204, 104)]"
"(121, 123)",2,"(2, 3)","[(204, 104), (132, 143)]"
"(100, 121)",2,"(2, 4)","[(204, 104), (121, 123)]"
"(102, 169)",2,"(2, 7)","[(204, 104), (51, 49)]"
"(51, 49)",2,"(5, 7)","[(100, 121), (51, 49)]"
,2,"(6, 7)","[(102, 169), (51, 49)]"
,3,"(0, 1, 2)","[(109, 207), (143, 175), (204, 104)]"
,3,"(0, 1, 6)","[(109, 207), (143, 175), (102, 169)]"
,3,"(0, 5, 6)","[(109, 207), (100, 121), (102, 169)]"
,3,"(0, 6, 7)","[(109, 207), (102, 169), (51, 49)]"
,3,"(1, 2, 3)","[(143, 175), (204, 104), (132, 143)]"
,3,"(2, 3, 4)","[(204, 104), (132, 143), (121, 123)]"
,3,"(2, 4, 7)","[(204, 104), (121, 123), (51, 49)]"
,3,"(2, 5, 7)","[(204, 104), (100, 121), (51, 49)]"
,3,"(4, 5, 7)","[(121, 123), (100, 121), (51, 49)]"
,3,"(5, 6, 7)","[(100, 121), (102, 169), (51, 49)]"
,4,"(0, 1, 2, 3)","[(109, 207), (143, 175), (204, 104), (132, 143)]"
,4,"(0, 1, 2, 6)","[(109, 207), (143, 175), (204, 104), (102, 169)]"
,4,"(0, 1, 3, 6)","[(109, 207), (143, 175), (132, 143), (102, 169)]"
,4,"(0, 1, 5, 6)","[(109, 207), (143, 175), (100, 121), (102, 169)]"
,4,"(0, 5, 6, 7)","[(109, 207), (100, 121), (102, 169), (51, 49)]"
