PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(2, 156)",2,"(0, 1)","[(2, 156), (250, 231)]"
"(250, 231)",2,"(0, 3)","[(2, 156), (171, 196)]"
"(231, 214)",2,"(0, 5)","[(2, 156), (34, 123)]"
"(171, 196)",2,"(0, 7)","[(2, 156), (67, 24)]"
"(159, 183)",2,"(1, 2)","[(250, 231), (231, 214)]"
"(34, 123)",2,"(1, 7)","[(250, 231), (67, 24)]"
"(44, 107)",2,"(2, 7)","[(231, 214), (67, 24)]"
"(67, 24)",2,"(6, 7)","[(44, 107), (67, 24)]"
,3,"(0, 1, 2)","[(2, 156), (250, 231), (231, 214)]"
,3,"(0, 1, 3)","[(2, 156), (250, 231), (171, 196)]"
,3,"(0, 3, 5)","[(2, 156), (171, 196), (34, 123)]"
,3,"(0, 5, 6)","[(2, 156), (34, 123), (44, 107)]"
,3,"(0, 5, 7)","[(2, 156), (34, 123), (67, 24)]"
,3,"(0, 6, 7)","[(2, 156), (44, 107), (67, 24)]"
,3,"(1, 2, 3)","[(250, 231), (231, 214), (171, 196)]"
,3,"(1, 2, 7)","[(250, 231), (231, 214), (67, 24)]"
,3,"(2, 6, 7)","[(231, 214), (44, 107), (67, 24)]"
,3,"(5, 6, 7)","[(34, 123), (44, 107), (67, 24)]"
,4,"(0, 1, 2, 3)","[(2, 156), (250, 231), (231, 214), (171, 196)]"
,4,"(0, 1, 3, 4)","[(2, 156), (250, 231), (171, 196), (159, 183)]"
,4,"(0, 1, 3, 5)","[(2, 156), (250, 231), (171, 196), (34, 123)]"
,4,"(0, 3, 4, 5)","[(2, 156), (171, 196), (159, 183), (34, 123)]"
,4,"(0, 3, 5, 6)","[(2, 156), (171, 196), (34, 123), (44, 107)]"
,4,"(0, 4, 5, 6)","[(2, 156), (159, 183), (34, 123), (44, 107)]"
,4,"(0, 5, 6, 7)","[(2, 156), (34, 123), (44, 107), (67, 24)]"
