PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(84, 7)",2,"(0, 1)","[(84, 7), (46, 223)]"
"(46, 223)",2,"(0, 4)","[(84, 7), (108, 132)]"
"(80, 248)",2,"(0, 5)","[(84, 7), (153, 75)]"
"(93, 171)",2,"(0, 7)","[(84, 7), (209, 19)]"
"(108, 132)",2,"(1, 2)","[(46, 223), (80, 248)]"
"(153, 75)",2,"(2, 3)","[(80, 248), (93, 171)]"
"(158, 73)",2,"(2, 7)","[(80, 248), (209, 19)]"
"(209, 19)",2,"(6, 7)","[(158, 73), (209, 19)]"
,3,"(0, 1, 2)","[(84, 7), (46, 223), (80, 248)]"
,3,"(0, 1, 3)","[(84, 7), (46, 223), (93, 171)]"
,3,"(0, 1, 4)","[(84, 7), (46, 223), (108, 132)]"
,3,"(0, 4, 5)","[(84, 7), (108, 132), (153, 75)]"
,3,"(0, 5, 6)","[(84, 7), (153, 75), (158, 73)]"
,3,"(0, 5, 7)","[(84, 7), (153, 75), (209, 19)]"
,3,"(0, 6, 7)","[(84, 7), (158, 73), (209, 19)]"
,3,"(1, 2, 3)","[(46, 223), (80, 248), (93, 171)]"
,3,"(2, 3, 7)","[(80, 248), (93, 171), (209, 19)]"
,3,"(2, 6, 7)","[(80, 248), (158, 73), (209, 19)]"
,3,"(5, 6, 7)","[(153, 75), (158, 73), (209, 19)]"
,4,"(0, 1, 2, 3)","[(84, 7), (46, 223), (80, 248), (93, 171)]"
,4,"(0, 1, 3, 4)","[(84, 7), (46, 223), (93, 171), (108, 132)]"
,4,"(0, 1, 4, 5)","[(84, 7), (46, 223), (108, 132), (153, 75)]"
,4,"(0, 4, 5, 6)","[(84, 7), (108, 132), (153, 75), (158, 73)]"
,4,"(0, 5, 6, 7)","[(84, 7), (153, 75), (158, 73), (209, 19)]"
