PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(13, 194)",2,"(0, 1)","[(13, 194), (80, 242)]"
"(80, 242)",2,"(0, 6)","[(13, 194), (18, 132)]"
"(253, 105)",2,"(0, 7)","[(13, 194), (2, 13)]"
"(126, 142)",2,"(1, 2)","[(80, 242), (253, 105)]"
"(169, 90)",2,"(2, 4)","[(253, 105), (169, 90)]"
"(37, 150)",2,"(2, 7)","[(253, 105), (2, 13)]"
"(18, 132)",2,"(4, 7)","[(169, 90), (2, 13)]"
"(2, 13)",2,"(6, 7)","[(18, 132), (2, 13)]"
,3,"(0, 1, 2)","[(13, 194), (80, 242), (253, 105)]"
,3,"(0, 1, 3)","[(13, 194), (80, 242), (126, 142)]"
,3,"(0, 1, 5)","[(13, 194), (80, 242), (37, 150)]"
,3,"(0, 1, 6)","[(13, 194), (80, 242), (18, 132)]"
,3,"(0, 5, 6)","[(13, 194), (37, 150), (18, 132)]"
,3,"(0, 6, 7)","[(13, 194), (18, 132), (2, 13)]"
,3,"(1, 2, 3)","[(80, 242), (253, 105), (126, 142)]"
,3,"(1, 2, 4)","[(80, 242), (253, 105), (169, 90)]"
,3,"(2, 3, 4)","[(253, 105), (126, 142), (169, 90)]"
,3,"(2, 4, 7)","[(253, 105), (169, 90), (2, 13)]"
,3,"(4, 6, 7)","[(169, 90), (18, 132), (2, 13)]"
,3,"(5, 6, 7)","[(37, 150), (18, 132), (2, 13)]"
,4,"(0, 1, 2, 3)","[(13, 194), (80, 242), (253, 105), (126, 142)]"
,4,"(0, 1, 3, 5)","[(13, 194), (80, 242), (126, 142), (37, 150)]"
,4,"(0, 1, 5, 6)","[(13, 194), (80, 242), (37, 150), (18, 132)]"
,4,"(0, 5, 6, 7)","[(13, 194), (37, 150), (18, 132), (2, 13)]"
