PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(50, 197)",2,"(0, 1)","[(50, 197), (254, 132)]"
"(254, 132)",2,"(0, 5)","[(50, 197), (46, 152)]"
"(203, 124)",2,"(0, 7)","[(50, 197), (1, 59)]"
"(167, 137)",2,"(1, 2)","[(254, 132), (203, 124)]"
"(143, 131)",2,"(1, 7)","[(254, 132), (1, 59)]"
"(46, 152)",2,"(2, 7)","[(203, 124), (1, 59)]"
"(41, 136)",2,"(6, 7)","[(41, 136), (1, 59)]"
"(1, 59)",3,"(0, 1, 2)","[(50, 197), (254, 132), (203, 124)]"
,3,"(0, 1, 3)","[(50, 197), (254, 132), (167, 137)]"
,3,"(0, 1, 5)","[(50, 197), (254, 132), (46, 152)]"
,3,"(0, 3, 5)","[(50, 197), (167, 137), (46, 152)]"
,3,"(0, 5, 6)","[(50, 197), (46, 152), (41, 136)]"
,3,"(0, 5, 7)","[(50, 197), (46, 152), (1, 59)]"
,3,"(0, 6, 7)","[(50, 197), (41, 136), (1, 59)]"
,3,"(1, 2, 3)","[(254, 132), (203, 124), (167, 137)]"
,3,"(1, 2, 7)","[(254, 132), (203, 124), (1, 59)]"
,3,"(2, 4, 7)","[(203, 124), (143, 131), (1, 59)]"
,3,"(2, 6, 7)","[(203, 124), (41, 136), (1, 59)]"
,3,"(4, 6, 7)","[(143, 131), (41, 136), (1, 59)]"
,3,"(5, 6, 7)","[(46, 152), (41, 136), (1, 59)]"
,4,"(0, 1, 2, 3)","[(50, 197), (254, 132), (203, 124), (167, 137)]"
,4,"(0, 1, 3, 5)","[(50, 197), (254, 132), (167, 137), (46, 152)]"
,4,"(0, 3, 5, 6)","[(50, 197), (167, 137), (46, 152), (41, 136)]"
,4,"(0, 4, 5, 6)","[(50, 197), (143, 131), (46, 152), (41, 136)]"
,4,"(0, 5, 6, 7)","[(50, 197), (46, 152), (41, 136), (1, 59)]"
