PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(242, 73)",2,"(0, 1)","[(242, 73), (46, 46)]"
"(46, 46)",2,"(0, 4)","[(242, 73), (116, 92)]"
"(68, 78)",2,"(0, 7)","[(242, 73), (13, 209)]"
"(47, 98)",2,"(1, 2)","[(46, 46), (68, 78)]"
"(116, 92)",2,"(1, 3)","[(46, 46), (47, 98)]"
"(90, 100)",2,"(1, 7)","[(46, 46), (13, 209)]"
"(97, 103)",2,"(3, 7)","[(47, 98), (13, 209)]"
"(13, 209)",2,"(6, 7)","[(97, 103), (13, 209)]"
,3,"(0, 1, 2)","[(242, 73), (46, 46), (68, 78)]"
,3,"(0, 1, 4)","[(242, 73), (46, 46), (116, 92)]"
,3,"(0, 4, 6)","[(242, 73), (116, 92), (97, 103)]"
,3,"(0, 4, 7)","[(242, 73), (116, 92), (13, 209)]"
,3,"(0, 6, 7)","[(242, 73), (97, 103), (13, 209)]"
,3,"(1, 2, 3)","[(46, 46), (68, 78), (47, 98)]"
,3,"(1, 3, 7)","[(46, 46), (47, 98), (13, 209)]"
,3,"(2, 3, 7)","[(68, 78), (47, 98), (13, 209)]"
,3,"(3, 5, 7)","[(47, 98), (90, 100), (13, 209)]"
,3,"(3, 6, 7)","[(47, 98), (97, 103), (13, 209)]"
,3,"(5, 6, 7)","[(90, 100), (97, 103), (13, 209)]"
,4,"(0, 1, 2, 3)","[(242, 73), (46, 46), (68, 78), (47, 98)]"
,4,"(0, 1, 2, 4)","[(242, 73), (46, 46), (68, 78), (116, 92)]"
,4,"(0, 1, 4, 6)","[(242, 73), (46, 46), (116, 92), (97, 103)]"
,4,"(0, 4, 5, 6)","[(242, 73), (116, 92), (90, 100), (97, 103)]"
,4,"(0, 4, 6, 7)","[(242, 73), (116, 92), (97, 103), (13, 209)]"
,4,"(0, 5, 6, 7)","[(242, 73), (90, 100), (97, 103), (13, 209)]"
