PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(223, 231)",2,"(0, 1)","[(223, 231), (241, 217)]"
"(241, 217)",2,"(0, 7)","[(223, 231), (15, 196)]"
"(79, 2)",2,"(1, 2)","[(241, 217), (79, 2)]"
"(110, 136)",2,"(2, 3)","[(79, 2), (110, 136)]"
"(174, 199)",2,"(2, 7)","[(79, 2), (15, 196)]"
"(102, 168)",2,"(6, 7)","[(78, 190), (15, 196)]"
"(78, 190)",3,"(0, 1, 2)","[(223, 231), (241, 217), (79, 2)]"
"(15, 196)",3,"(0, 1, 4)","[(223, 231), (241, 217), (174, 199)]"
,3,"(0, 1, 7)","[(223, 231), (241, 217), (15, 196)]"
,3,"(0, 6, 7)","[(223, 231), (78, 190), (15, 196)]"
,3,"(1, 2, 3)","[(241, 217), (79, 2), (110, 136)]"
,3,"(2, 3, 5)","[(79, 2), (110, 136), (102, 168)]"
,3,"(2, 3, 7)","[(79, 2), (110, 136), (15, 196)]"
,3,"(2, 6, 7)","[(79, 2), (78, 190), (15, 196)]"
,3,"(5, 6, 7)","[(102, 168), (78, 190), (15, 196)]"
,4,"(0, 1, 2, 3)","[(223, 231), (241, 217), (79, 2), (110, 136)]"
,4,"(0, 1, 2, 4)","[(223, 231), (241, 217), (79, 2), (174, 199)]"
,4,"(0, 1, 3, 4)","[(223, 231), (241, 217), (110, 136), (174, 199)]"
,4,"(0, 1, 4, 5)","[(223, 231), (241, 217), (174, 199), (102, 168)]"
,4,"(0, 1, 4, 6)","[(223, 231), (241, 217), (174, 199), (78, 190)]"
,4,"(0, 1, 4, 7)","[(223, 231), (241, 217), (174, 199), (15, 196)]"
,4,"(0, 1, 6, 7)","[(223, 231), (241, 217), (78, 190), (15, 196)]"
,4,"(0, 4, 6, 7)","[(223, 231), (174, 199), (78, 190), (15, 196)]"
,4,"(0, 5, 6, 7)","[(223, 231), (102, 168), (78, 190), (15, 196)]"
