PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(0, 0)",2,"(0, 1)","[(0, 0), (101, 211)]"
"(101, 211)",2,"(0, 2)","[(0, 0), (183, 248)]"
"(183, 248)",2,"(0, 3)","[(0, 0), (157, 193)]"
"(157, 193)",2,"(0, 4)","[(0, 0), (167, 182)]"
"(167, 182)",2,"(0, 5)","[(0, 0), (187, 188)]"
"(187, 188)",2,"(0, 6)","[(0, 0), (199, 117)]"
"(199, 117)",2,"(0, 7)","[(0, 0), (255, 132)]"
"(255, 132)",2,"(1, 2)","[(101, 211), (183, 248)]"
,2,"(1, 3)","[(101, 211), (157, 193)]"
,2,"(1, 4)","[(101, 211), (167, 182)]"
,2,"(1, 5)","[(101, 211), (187, 188)]"
,2,"(1, 6)","[(101, 211), (199, 117)]"
,2,"(1, 7)","[(101, 211), (255, 132)]"
,2,"(2, 3)","[(183, 248), (157, 193)]"
,2,"(2, 4)","[(183, 248), (167, 182)]"
,2,"(2, 5)","[(183, 248), (187, 188)]"
,2,"(2, 6)","[(183, 248), (199, 117)]"
,2,"(2, 7)","[(183, 248), (255, 132)]"
,2,"(3, 4)","[(157, 193), (167, 182)]"
,2,"(3, 5)","[(157, 193), (187, 188)]"
,2,"(3, 6)","[(157, 193), (199, 117)]"
,2,"(3, 7)","[(157, 193), (255, 132)]"
,2,"(4, 5)","[(167, 182), (187, 188)]"
,2,"(4, 6)","[(167, 182), (199, 117)]"
,2,"(4, 7)","[(167, 182), (255, 132)]"
,2,"(5, 6)","[(187, 188), (199, 117)]"
,2,"(5, 7)","[(187, 188), (255, 132)]"
,2,"(6, 7)","[(199, 117), (255, 132)]"
,3,"(0, 1, 2)","[(0, 0), (101, 211), (183, 248)]"
,3,"(0, 1, 3)","[(0, 0), (101, 211), (157, 193)]"
,3,"(0, 1, 4)","[(0, 0), (101, 211), (167, 182)]"
,3,"(0, 1, 5)","[(0, 0), (101, 211), (187, 188)]"
,3,"(0, 1, 6)","[(0, 0), (101, 211), (199, 117)]"
,3,"(0, 1, 7)","[(0, 0), (101, 211), (255, 132)]"
,3,"(0, 2, 3)","[(0, 0), (183, 248), (157, 193)]"
,3,"(0, 2, 4)","[(0, 0), (183, 248), (167, 182)]"
,3,"(0, 2, 5)","[(0, 0), (183, 248), (187, 188)]"
,3,"(0, 2, 6)","[(0, 0), (183, 248), (199, 117)]"
,3,"(0, 2, 7)","[(0, 0), (183, 248), (255, 132)]"
,3,"(0, 3, 4)","[(0, 0), (157, 193), (167, 182)]"
,3,"(0, 3, 5)","[(0, 0), (157, 193), (187, 188)]"
,3,"(0, 3, 6)","[(0, 0), (157, 193), (199, 117)]"
,3,"(0, 3, 7)","[(0, 0), (157, 193), (255, 132)]"
,3,"(0, 4, 5)","[(0, 0), (167, 182), (187, 188)]"
,3,"(0, 4, 6)","[(0, 0), (167, 182), (199, 117)]"
,3,"(0, 4, 7)","[(0, 0), (167, 182), (255, 132)]"
,3,"(0, 5, 6)","[(0, 0), (187, 188), (199, 117)]"
,3,"(0, 5, 7)","[(0, 0), (187, 188), (255, 132)]"
,3,"(0, 6, 7)","[(0, 0), (199, 117), (255, 132)]"
,3,"(1, 2, 3)","[(101, 211), (183, 248), (157, 193)]"
,3,"(1, 2, 4)","[(101, 211), (183, 248), (167, 182)]"
,3,"(1, 2, 5)","[(101, 211), (183, 248), (187, 188)]"
,3,"(1, 2, 6)","[(101, 211), (183, 248), (199, 117)]"
,3,"(1, 2, 7)","[(101, 211), (183, 248), (255, 132)]"
,3,"(1, 3, 4)","[(101, 211), (157, 193), (167, 182)]"
,3,"(1, 3, 5)","[(101, 211), (157, 193), (187, 188)]"
,3,"(1, 3, 6)","[(101, 211), (157, 193), (199, 117)]"
,3,"(1, 3, 7)","[(101, 211), (157, 193), (255, 132)]"
,3,"(1, 4, 5)","[(101, 211), (167, 182), (187, 188)]"
,3,"(1, 4, 6)","[(101, 211), (167, 182), (199, 117)]"
,3,"(1, 4, 7)","[(101, 211), (167, 182), (255, 132)]"
,3,"(1, 5, 6)","[(101, 211), (187, 188), (199, 117)]"
,3,"(1, 5, 7)","[(101, 211), (187, 188), (255, 132)]"
,3,"(1, 6, 7)","[(101, 211), (199, 117), (255, 132)]"
,3,"(2, 3, 4)","[(183, 248), (157, 193), (167, 182)]"
,3,"(2, 3, 5)","[(183, 248), (157, 193), (187, 188)]"
,3,"(2, 3, 6)","[(183, 248), (157, 193), (199, 117)]"
,3,"(2, 3, 7)","[(183, 248), (157, 193), (255, 132)]"
,3,"(2, 4, 5)","[(183, 248), (167, 182), (187, 188)]"
,3,"(2, 4, 6)","[(183, 248), (167, 182), (199, 117)]"
,3,"(2, 4, 7)","[(183, 248), (167, 182), (255, 132)]"
,3,"(2, 5, 6)","[(183, 248), (187, 188), (199, 117)]"
,3,"(2, 5, 7)","[(183, 248), (187, 188), (255, 132)]"
,3,"(2, 6, 7)","[(183, 248), (199, 117), (255, 132)]"
,3,"(3, 4, 5)","[(157, 193), (167, 182), (187, 188)]"
,3,"(3, 4, 6)","[(157, 193), (167, 182), (199, 117)]"
,3,"(3, 4, 7)","[(157, 193), (167, 182), (255, 132)]"
,3,"(3, 5, 6)","[(157, 193), (187, 188), (199, 117)]"
,3,"(3, 5, 7)","[(157, 193), (187, 188), (255, 132)]"
,3,"(3, 6, 7)","[(157, 193), (199, 117), (255, 132)]"
