PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(248, 103)",2,"(0, 1)","[(248, 103), (250, 42)]"
"(250, 42)",2,"(0, 4)","[(248, 103), (214, 114)]"
"(5, 45)",2,"(0, 7)","[(248, 103), (140, 213)]"
"(169, 119)",2,"(1, 2)","[(250, 42), (5, 45)]"
"(214, 114)",2,"(2, 3)","[(5, 45), (169, 119)]"
"(128, 178)",2,"(2, 5)","[(5, 45), (128, 178)]"
"(146, 177)",2,"(2, 7)","[(5, 45), (140, 213)]"
"(140, 213)",2,"(5, 7)","[(128, 178), (140, 213)]"
,2,"(6, 7)","[(146, 177), (140, 213)]"
,3,"(0, 1, 2)","[(248, 103), (250, 42), (5, 45)]"
,3,"(0, 1, 4)","[(248, 103), (250, 42), (214, 114)]"
,3,"(0, 4, 7)","[(248, 103), (214, 114), (140, 213)]"
,3,"(0, 6, 7)","[(248, 103), (146, 177), (140, 213)]"
,3,"(1, 2, 3)","[(250, 42), (5, 45), (169, 119)]"
,3,"(2, 3, 5)","[(5, 45), (169, 119), (128, 178)]"
,3,"(2, 5, 6)","[(5, 45), (128, 178), (146, 177)]"
,3,"(2, 5, 7)","[(5, 45), (128, 178), (140, 213)]"
,3,"(5, 6, 7)","[(128, 178), (146, 177), (140, 213)]"
,4,"(0, 1, 2, 3)","[(248, 103), (250, 42), (5, 45), (169, 119)]"
,4,"(0, 1, 2, 4)","[(248, 103), (250, 42), (5, 45), (214, 114)]"
,4,"(0, 1, 3, 4)","[(248, 103), (250, 42), (169, 119), (214, 114)]"
,4,"(0, 1, 4, 7)","[(248, 103), (250, 42), (214, 114), (140, 213)]"
,4,"(0, 4, 6, 7)","[(248, 103), (214, 114), (146, 177), (140, 213)]"
,4,"(0, 5, 6, 7)","[(248, 103), (128, 178), (146, 177), (140, 213)]"
