PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(147, 37)",2,"(0, 1)","[(147, 37), (44, 171)]"
"(44, 171)",2,"(0, 7)","[(147, 37), (212, 21)]"
"(83, 235)",2,"(1, 2)","[(44, 171), (83, 235)]"
"(121, 154)",2,"(2, 4)","[(83, 235), (123, 159)]"
"(123, 159)",2,"(2, 7)","[(83, 235), (212, 21)]"
"(139, 93)",2,"(4, 7)","[(123, 159), (212, 21)]"
"(143, 95)",2,"(6, 7)","[(143, 95), (212, 21)]"
"(212, 21)",3,"(0, 1, 2)","[(147, 37), (44, 171), (83, 235)]"
,3,"(0, 1, 5)","[(147, 37), (44, 171), (139, 93)]"
,3,"(0, 1, 7)","[(147, 37), (44, 171), (212, 21)]"
,3,"(0, 5, 7)","[(147, 37), (139, 93), (212, 21)]"
,3,"(0, 6, 7)","[(147, 37), (143, 95), (212, 21)]"
,3,"(1, 2, 3)","[(44, 171), (83, 235), (121, 154)]"
,3,"(1, 2, 4)","[(44, 171), (83, 235), (123, 159)]"
,3,"(2, 3, 4)","[(83, 235), (121, 154), (123, 159)]"
,3,"(2, 4, 7)","[(83, 235), (123, 159), (212, 21)]"
,3,"(3, 4, 7)","[(121, 154), (123, 159), (212, 21)]"
,3,"(4, 6, 7)","[(123, 159), (143, 95), (212, 21)]"
,3,"(5, 6, 7)","[(139, 93), (143, 95), (212, 21)]"
,4,"(0, 1, 2, 3)","[(147, 37), (44, 171), (83, 235), (121, 154)]"
,4,"(0, 1, 2, 5)","[(147, 37), (44, 171), (83, 235), (139, 93)]"
,4,"(0, 1, 5, 6)","[(147, 37), (44, 171), (139, 93), (143, 95)]"
,4,"(0, 1, 5, 7)","[(147, 37), (44, 171), (139, 93), (212, 21)]"
,4,"(0, 5, 6, 7)","[(147, 37), (139, 93), (143, 95), (212, 21)]"
