PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(13, 173)",2,"(0, 1)","[(13, 173), (209, 236)]"
"(209, 236)",2,"(0, 3)","[(13, 173), (112, 175)]"
"(208, 187)",2,"(0, 6)","[(13, 173), (178, 76)]"
"(112, 175)",2,"(0, 7)","[(13, 173), (245, 16)]"
"(161, 165)",2,"(1, 2)","[(209, 236), (208, 187)]"
"(144, 150)",2,"(1, 7)","[(209, 236), (245, 16)]"
"(178, 76)",2,"(2, 7)","[(208, 187), (245, 16)]"
"(245, 16)",2,"(6, 7)","[(178, 76), (245, 16)]"
,3,"(0, 1, 2)","[(13, 173), (209, 236), (208, 187)]"
,3,"(0, 1, 3)","[(13, 173), (209, 236), (112, 175)]"
,3,"(0, 3, 5)","[(13, 173), (112, 175), (144, 150)]"
,3,"(0, 3, 6)","[(13, 173), (112, 175), (178, 76)]"
,3,"(0, 6, 7)","[(13, 173), (178, 76), (245, 16)]"
,3,"(1, 2, 3)","[(209, 236), (208, 187), (112, 175)]"
,3,"(1, 2, 4)","[(209, 236), (208, 187), (161, 165)]"
,3,"(1, 2, 7)","[(209, 236), (208, 187), (245, 16)]"
,3,"(2, 6, 7)","[(208, 187), (178, 76), (245, 16)]"
,3,"(5, 6, 7)","[(144, 150), (178, 76), (245, 16)]"
,4,"(0, 1, 2, 3)","[(13, 173), (209, 236), (208, 187), (112, 175)]"
,4,"(0, 1, 3, 4)","[(13, 173), (209, 236), (112, 175), (161, 165)]"
,4,"(0, 1, 3, 5)","[(13, 173), (209, 236), (112, 175), (144, 150)]"
,4,"(0, 3, 4, 5)","[(13, 173), (112, 175), (161, 165), (144, 150)]"
,4,"(0, 3, 5, 6)","[(13, 173), (112, 175), (144, 150), (178, 76)]"
,4,"(0, 3, 6, 7)","[(13, 173), (112, 175), (178, 76), (245, 16)]"
,4,"(0, 5, 6, 7)","[(13, 173), (144, 150), (178, 76), (245, 16)]"
