PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(250, 226)",2,"(0, 1)","[(250, 226), (245, 30)]"
"(245, 30)",2,"(0, 3)","[(250, 226), (231, 99)]"
"(227, 38)",2,"(0, 5)","[(250, 226), (198, 183)]"
"(231, 99)",2,"(0, 7)","[(250, 226), (2, 57)]"
"(226, 106)",2,"(1, 2)","[(245, 30), (227, 38)]"
"(198, 183)",2,"(1, 7)","[(245, 30), (2, 57)]"
"(111, 122)",2,"(2, 7)","[(227, 38), (2, 57)]"
"(2, 57)",2,"(6, 7)","[(111, 122), (2, 57)]"
,3,"(0, 1, 2)","[(250, 226), (245, 30), (227, 38)]"
,3,"(0, 1, 3)","[(250, 226), (245, 30), (231, 99)]"
,3,"(0, 3, 4)","[(250, 226), (231, 99), (226, 106)]"
,3,"(0, 3, 5)","[(250, 226), (231, 99), (198, 183)]"
,3,"(0, 4, 5)","[(250, 226), (226, 106), (198, 183)]"
,3,"(0, 5, 6)","[(250, 226), (198, 183), (111, 122)]"
,3,"(0, 5, 7)","[(250, 226), (198, 183), (2, 57)]"
,3,"(0, 6, 7)","[(250, 226), (111, 122), (2, 57)]"
,3,"(1, 2, 3)","[(245, 30), (227, 38), (231, 99)]"
,3,"(1, 2, 7)","[(245, 30), (227, 38), (2, 57)]"
,3,"(2, 6, 7)","[(227, 38), (111, 122), (2, 57)]"
,3,"(5, 6, 7)","[(198, 183), (111, 122), (2, 57)]"
,4,"(0, 1, 2, 3)","[(250, 226), (245, 30), (227, 38), (231, 99)]"
,4,"(0, 1, 3, 4)","[(250, 226), (245, 30), (231, 99), (226, 106)]"
,4,"(0, 3, 4, 5)","[(250, 226), (231, 99), (226, 106), (198, 183)]"
,4,"(0, 4, 5, 6)","[(250, 226), (226, 106), (198, 183), (111, 122)]"
,4,"(0, 5, 6, 7)","[(250, 226), (198, 183), (111, 122), (2, 57)]"
