PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(14, 54)",2,"(0, 1)","[(14, 54), (153, 190)]"
"(153, 190)",2,"(0, 6)","[(14, 54), (39, 59)]"
"(229, 232)",2,"(0, 7)","[(14, 54), (53, 24)]"
"(204, 206)",2,"(1, 2)","[(153, 190), (229, 232)]"
"(175, 158)",2,"(2, 3)","[(229, 232), (204, 206)]"
"(241, 188)",2,"(2, 5)","[(229, 232), (241, 188)]"
"(39, 59)",2,"(4, 5)","[(175, 158), (241, 188)]"
"(53, 24)",2,"(5, 7)","[(241, 188), (53, 24)]"
,2,"(6, 7)","[(39, 59), (53, 24)]"
,3,"(0, 1, 2)","[(14, 54), (153, 190), (229, 232)]"
,3,"(0, 1, 6)","[(14, 54), (153, 190), (39, 59)]"
,3,"(0, 6, 7)","[(14, 54), (39, 59), (53, 24)]"
,3,"(1, 2, 3)","[(153, 190), (229, 232), (204, 206)]"
,3,"(2, 3, 5)","[(229, 232), (204, 206), (241, 188)]"
,3,"(2, 4, 5)","[(229, 232), (175, 158), (241, 188)]"
,3,"(4, 5, 7)","[(175, 158), (241, 188), (53, 24)]"
,3,"(5, 6, 7)","[(241, 188), (39, 59), (53, 24)]"
,4,"(0, 1, 2, 3)","[(14, 54), (153, 190), (229, 232), (204, 206)]"
,4,"(0, 1, 2, 6)","[(14, 54), (153, 190), (229, 232), (39, 59)]"
,4,"(0, 1, 3, 6)","[(14, 54), (153, 190), (204, 206), (39, 59)]"
,4,"(0, 1, 6, 7)","[(14, 54), (153, 190), (39, 59), (53, 24)]"
,4,"(0, 4, 6, 7)","[(14, 54), (175, 158), (39, 59), (53, 24)]"
,4,"(0, 5, 6, 7)","[(14, 54), (241, 188), (39, 59), (53, 24)]"
