PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(12, 220)",2,"(0, 1)","[(12, 220), (152, 232)]"
"(152, 232)",2,"(0, 7)","[(12, 220), (26, 138)]"
"(243, 184)",2,"(1, 2)","[(152, 232), (243, 184)]"
"(168, 185)",2,"(2, 3)","[(243, 184), (168, 185)]"
"(156, 171)",2,"(2, 6)","[(243, 184), (183, 24)]"
"(145, 122)",2,"(5, 6)","[(145, 122), (183, 24)]"
"(183, 24)",2,"(6, 7)","[(183, 24), (26, 138)]"
"(26, 138)",3,"(0, 1, 2)","[(12, 220), (152, 232), (243, 184)]"
,3,"(0, 1, 3)","[(12, 220), (152, 232), (168, 185)]"
,3,"(0, 1, 7)","[(12, 220), (152, 232), (26, 138)]"
,3,"(0, 5, 7)","[(12, 220), (145, 122), (26, 138)]"
,3,"(0, 6, 7)","[(12, 220), (183, 24), (26, 138)]"
,3,"(1, 2, 3)","[(152, 232), (243, 184), (168, 185)]"
,3,"(2, 3, 6)","[(243, 184), (168, 185), (183, 24)]"
,3,"(2, 5, 6)","[(243, 184), (145, 122), (183, 24)]"
,3,"(5, 6, 7)","[(145, 122), (183, 24), (26, 138)]"
,4,"(0, 1, 2, 3)","[(12, 220), (152, 232), (243, 184), (168, 185)]"
,4,"(0, 1, 3, 4)","[(12, 220), (152, 232), (168, 185), (156, 171)]"
,4,"(0, 1, 3, 7)","[(12, 220), (152, 232), (168, 185), (26, 138)]"
,4,"(0, 1, 4, 7)","[(12, 220), (152, 232), (156, 171), (26, 138)]"
,4,"(0, 1, 5, 7)","[(12, 220), (152, 232), (145, 122), (26, 138)]"
,4,"(0, 4, 5, 7)","[(12, 220), (156, 171), (145, 122), (26, 138)]"
,4,"(0, 5, 6, 7)","[(12, 220), (145, 122), (183, 24), (26, 138)]"
