PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(116, 241)",2,"(0, 1)","[(116, 241), (155, 214)]"
"(155, 214)",2,"(0, 7)","[(116, 241), (30, 35)]"
"(225, 14)",2,"(1, 2)","[(155, 214), (225, 14)]"
"(139, 159)",2,"(2, 6)","[(225, 14), (119, 44)]"
"(132, 164)",2,"(2, 7)","[(225, 14), (30, 35)]"
"(123, 162)",2,"(6, 7)","[(119, 44), (30, 35)]"
"(119, 44)",3,"(0, 1, 2)","[(116, 241), (155, 214), (225, 14)]"
"(30, 35)",3,"(0, 1, 3)","[(116, 241), (155, 214), (139, 159)]"
,3,"(0, 1, 4)","[(116, 241), (155, 214), (132, 164)]"
,3,"(0, 1, 5)","[(116, 241), (155, 214), (123, 162)]"
,3,"(0, 1, 7)","[(116, 241), (155, 214), (30, 35)]"
,3,"(0, 5, 7)","[(116, 241), (123, 162), (30, 35)]"
,3,"(0, 6, 7)","[(116, 241), (119, 44), (30, 35)]"
,3,"(1, 2, 3)","[(155, 214), (225, 14), (139, 159)]"
,3,"(1, 2, 6)","[(155, 214), (225, 14), (119, 44)]"
,3,"(2, 3, 6)","[(225, 14), (139, 159), (119, 44)]"
,3,"(2, 6, 7)","[(225, 14), (119, 44), (30, 35)]"
,3,"(5, 6, 7)","[(123, 162), (119, 44), (30, 35)]"
,4,"(0, 1, 2, 3)","[(116, 241), (155, 214), (225, 14), (139, 159)]"
,4,"(0, 1, 3, 4)","[(116, 241), (155, 214), (139, 159), (132, 164)]"
,4,"(0, 1, 4, 5)","[(116, 241), (155, 214), (132, 164), (123, 162)]"
,4,"(0, 1, 5, 7)","[(116, 241), (155, 214), (123, 162), (30, 35)]"
,4,"(0, 4, 5, 7)","[(116, 241), (132, 164), (123, 162), (30, 35)]"
,4,"(0, 5, 6, 7)","[(116, 241), (123, 162), (119, 44), (30, 35)]"
