PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(33, 14)",2,"(0, 1)","[(33, 14), (51, 241)]"
"(51, 241)",2,"(0, 3)","[(33, 14), (73, 183)]"
"(60, 228)",2,"(0, 4)","[(33, 14), (109, 112)]"
"(73, 183)",2,"(0, 6)","[(33, 14), (139, 63)]"
"(109, 112)",2,"(0, 7)","[(33, 14), (223, 50)]"
"(137, 74)",2,"(1, 2)","[(51, 241), (60, 228)]"
"(139, 63)",2,"(1, 7)","[(51, 241), (223, 50)]"
"(223, 50)",2,"(2, 7)","[(60, 228), (223, 50)]"
,2,"(5, 7)","[(137, 74), (223, 50)]"
,2,"(6, 7)","[(139, 63), (223, 50)]"
,3,"(0, 1, 2)","[(33, 14), (51, 241), (60, 228)]"
,3,"(0, 1, 3)","[(33, 14), (51, 241), (73, 183)]"
,3,"(0, 3, 4)","[(33, 14), (73, 183), (109, 112)]"
,3,"(0, 4, 6)","[(33, 14), (109, 112), (139, 63)]"
,3,"(0, 5, 6)","[(33, 14), (137, 74), (139, 63)]"
,3,"(0, 6, 7)","[(33, 14), (139, 63), (223, 50)]"
,3,"(1, 2, 3)","[(51, 241), (60, 228), (73, 183)]"
,3,"(1, 2, 7)","[(51, 241), (60, 228), (223, 50)]"
,3,"(2, 5, 7)","[(60, 228), (137, 74), (223, 50)]"
,3,"(5, 6, 7)","[(137, 74), (139, 63), (223, 50)]"
,4,"(0, 1, 2, 3)","[(33, 14), (51, 241), (60, 228), (73, 183)]"
,4,"(0, 1, 3, 4)","[(33, 14), (51, 241), (73, 183), (109, 112)]"
,4,"(0, 3, 4, 6)","[(33, 14), (73, 183), (109, 112), (139, 63)]"
,4,"(0, 4, 5, 6)","[(33, 14), (109, 112), (137, 74), (139, 63)]"
,4,"(0, 5, 6, 7)","[(33, 14), (137, 74), (139, 63), (223, 50)]"
