PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(249, 189)",2,"(0, 1)","[(249, 189), (165, 133)]"
"(165, 133)",2,"(0, 5)","[(249, 189), (131, 138)]"
"(92, 102)",2,"(0, 7)","[(249, 189), (6, 119)]"
"(20, 66)",2,"(1, 2)","[(165, 133), (92, 102)]"
"(127, 126)",2,"(1, 3)","[(165, 133), (20, 66)]"
"(131, 138)",2,"(2, 3)","[(92, 102), (20, 66)]"
"(21, 97)",2,"(3, 6)","[(20, 66), (21, 97)]"
"(6, 119)",2,"(3, 7)","[(20, 66), (6, 119)]"
,2,"(6, 7)","[(21, 97), (6, 119)]"
,3,"(0, 1, 2)","[(249, 189), (165, 133), (92, 102)]"
,3,"(0, 1, 4)","[(249, 189), (165, 133), (127, 126)]"
,3,"(0, 1, 5)","[(249, 189), (165, 133), (131, 138)]"
,3,"(0, 5, 7)","[(249, 189), (131, 138), (6, 119)]"
,3,"(0, 6, 7)","[(249, 189), (21, 97), (6, 119)]"
,3,"(1, 2, 3)","[(165, 133), (92, 102), (20, 66)]"
,3,"(2, 3, 6)","[(92, 102), (20, 66), (21, 97)]"
,3,"(3, 6, 7)","[(20, 66), (21, 97), (6, 119)]"
,3,"(5, 6, 7)","[(131, 138), (21, 97), (6, 119)]"
,4,"(0, 1, 2, 3)","[(249, 189), (165, 133), (92, 102), (20, 66)]"
,4,"(0, 1, 2, 4)","[(249, 189), (165, 133), (92, 102), (127, 126)]"
,4,"(0, 1, 4, 5)","[(249, 189), (165, 133), (127, 126), (131, 138)]"
,4,"(0, 1, 5, 7)","[(249, 189), (165, 133), (131, 138), (6, 119)]"
,4,"(0, 4, 5, 7)","[(249, 189), (127, 126), (131, 138), (6, 119)]"
,4,"(0, 5, 6, 7)","[(249, 189), (131, 138), (21, 97), (6, 119)]"
