PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(43, 180)",2,"(0, 1)","[(43, 180), (71, 196)]"
"(71, 196)",2,"(0, 6)","[(43, 180), (64, 139)]"
"(171, 212)",2,"(0, 7)","[(43, 180), (80, 44)]"
"(122, 171)",2,"(1, 2)","[(71, 196), (171, 212)]"
"(201, 102)",2,"(2, 3)","[(171, 212), (122, 171)]"
"(119, 133)",2,"(2, 4)","[(171, 212), (201, 102)]"
"(64, 139)",2,"(4, 7)","[(201, 102), (80, 44)]"
"(80, 44)",2,"(6, 7)","[(64, 139), (80, 44)]"
,3,"(0, 1, 2)","[(43, 180), (71, 196), (171, 212)]"
,3,"(0, 1, 6)","[(43, 180), (71, 196), (64, 139)]"
,3,"(0, 6, 7)","[(43, 180), (64, 139), (80, 44)]"
,3,"(1, 2, 3)","[(71, 196), (171, 212), (122, 171)]"
,3,"(2, 3, 4)","[(171, 212), (122, 171), (201, 102)]"
,3,"(2, 4, 5)","[(171, 212), (201, 102), (119, 133)]"
,3,"(2, 4, 7)","[(171, 212), (201, 102), (80, 44)]"
,3,"(4, 5, 7)","[(201, 102), (119, 133), (80, 44)]"
,3,"(4, 6, 7)","[(201, 102), (64, 139), (80, 44)]"
,3,"(5, 6, 7)","[(119, 133), (64, 139), (80, 44)]"
,4,"(0, 1, 2, 3)","[(43, 180), (71, 196), (171, 212), (122, 171)]"
,4,"(0, 1, 2, 6)","[(43, 180), (71, 196), (171, 212), (64, 139)]"
,4,"(0, 1, 3, 6)","[(43, 180), (71, 196), (122, 171), (64, 139)]"
,4,"(0, 1, 6, 7)","[(43, 180), (71, 196), (64, 139), (80, 44)]"
,4,"(0, 5, 6, 7)","[(43, 180), (119, 133), (64, 139), (80, 44)]"
