PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(196, 251)",2,"(0, 1)","[(196, 251), (215, 242)]"
"(215, 242)",2,"(0, 7)","[(196, 251), (69, 235)]"
"(40, 4)",2,"(1, 2)","[(215, 242), (40, 4)]"
"(72, 113)",2,"(2, 3)","[(40, 4), (72, 113)]"
"(161, 229)",2,"(2, 7)","[(40, 4), (69, 235)]"
"(124, 213)",2,"(6, 7)","[(86, 225), (69, 235)]"
"(86, 225)",3,"(0, 1, 2)","[(196, 251), (215, 242), (40, 4)]"
"(69, 235)",3,"(0, 1, 4)","[(196, 251), (215, 242), (161, 229)]"
,3,"(0, 1, 7)","[(196, 251), (215, 242), (69, 235)]"
,3,"(0, 6, 7)","[(196, 251), (86, 225), (69, 235)]"
,3,"(1, 2, 3)","[(215, 242), (40, 4), (72, 113)]"
,3,"(2, 3, 5)","[(40, 4), (72, 113), (124, 213)]"
,3,"(2, 3, 6)","[(40, 4), (72, 113), (86, 225)]"
,3,"(2, 3, 7)","[(40, 4), (72, 113), (69, 235)]"
,3,"(2, 6, 7)","[(40, 4), (86, 225), (69, 235)]"
,3,"(3, 6, 7)","[(72, 113), (86, 225), (69, 235)]"
,3,"(5, 6, 7)","[(124, 213), (86, 225), (69, 235)]"
,4,"(0, 1, 2, 3)","[(196, 251), (215, 242), (40, 4), (72, 113)]"
,4,"(0, 1, 2, 4)","[(196, 251), (215, 242), (40, 4), (161, 229)]"
,4,"(0, 1, 4, 5)","[(196, 251), (215, 242), (161, 229), (124, 213)]"
,4,"(0, 1, 4, 7)","[(196, 251), (215, 242), (161, 229), (69, 235)]"
,4,"(0, 1, 6, 7)","[(196, 251), (215, 242), (86, 225), (69, 235)]"
,4,"(0, 4, 6, 7)","[(196, 251), (161, 229), (86, 225), (69, 235)]"
,4,"(0, 5, 6, 7)","[(196, 251), (124, 213), (86, 225), (69, 235)]"
