PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(38, 143)",2,"(0, 1)","[(38, 143), (55, 161)]"
"(55, 161)",2,"(0, 7)","[(38, 143), (53, 62)]"
"(130, 194)",2,"(1, 2)","[(55, 161), (130, 194)]"
"(218, 180)",2,"(2, 3)","[(130, 194), (218, 180)]"
"(134, 154)",2,"(3, 5)","[(218, 180), (144, 140)]"
"(144, 140)",2,"(3, 7)","[(218, 180), (53, 62)]"
"(106, 134)",2,"(5, 7)","[(144, 140), (53, 62)]"
"(53, 62)",2,"(6, 7)","[(106, 134), (53, 62)]"
,3,"(0, 1, 2)","[(38, 143), (55, 161), (130, 194)]"
,3,"(0, 1, 7)","[(38, 143), (55, 161), (53, 62)]"
,3,"(0, 6, 7)","[(38, 143), (106, 134), (53, 62)]"
,3,"(1, 2, 3)","[(55, 161), (130, 194), (218, 180)]"
,3,"(2, 3, 4)","[(130, 194), (218, 180), (134, 154)]"
,3,"(2, 3, 5)","[(130, 194), (218, 180), (144, 140)]"
,3,"(3, 4, 5)","[(218, 180), (134, 154), (144, 140)]"
,3,"(3, 5, 7)","[(218, 180), (144, 140), (53, 62)]"
,3,"(5, 6, 7)","[(144, 140), (106, 134), (53, 62)]"
,4,"(0, 1, 2, 3)","[(38, 143), (55, 161), (130, 194), (218, 180)]"
,4,"(0, 1, 2, 4)","[(38, 143), (55, 161), (130, 194), (134, 154)]"
,4,"(0, 1, 2, 6)","[(38, 143), (55, 161), (130, 194), (106, 134)]"
,4,"(0, 1, 2, 7)","[(38, 143), (55, 161), (130, 194), (53, 62)]"
,4,"(0, 1, 6, 7)","[(38, 143), (55, 161), (106, 134), (53, 62)]"
,4,"(0, 5, 6, 7)","[(38, 143), (144, 140), (106, 134), (53, 62)]"
