PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(83, 63)",2,"(0, 1)","[(83, 63), (38, 93)]"
"(38, 93)",2,"(0, 5)","[(83, 63), (142, 102)]"
"(215, 192)",2,"(0, 7)","[(83, 63), (217, 135)]"
"(179, 151)",2,"(1, 2)","[(38, 93), (215, 192)]"
"(161, 118)",2,"(2, 3)","[(215, 192), (179, 151)]"
"(142, 102)",2,"(2, 7)","[(215, 192), (217, 135)]"
"(203, 137)",2,"(6, 7)","[(203, 137), (217, 135)]"
"(217, 135)",3,"(0, 1, 2)","[(83, 63), (38, 93), (215, 192)]"
,3,"(0, 1, 3)","[(83, 63), (38, 93), (179, 151)]"
,3,"(0, 1, 5)","[(83, 63), (38, 93), (142, 102)]"
,3,"(0, 4, 5)","[(83, 63), (161, 118), (142, 102)]"
,3,"(0, 5, 7)","[(83, 63), (142, 102), (217, 135)]"
,3,"(0, 6, 7)","[(83, 63), (203, 137), (217, 135)]"
,3,"(1, 2, 3)","[(38, 93), (215, 192), (179, 151)]"
,3,"(2, 3, 6)","[(215, 192), (179, 151), (203, 137)]"
,3,"(2, 3, 7)","[(215, 192), (179, 151), (217, 135)]"
,3,"(2, 6, 7)","[(215, 192), (203, 137), (217, 135)]"
,3,"(4, 6, 7)","[(161, 118), (203, 137), (217, 135)]"
,3,"(5, 6, 7)","[(142, 102), (203, 137), (217, 135)]"
,4,"(0, 1, 2, 3)","[(83, 63), (38, 93), (215, 192), (179, 151)]"
,4,"(0, 1, 3, 5)","[(83, 63), (38, 93), (179, 151), (142, 102)]"
,4,"(0, 1, 4, 5)","[(83, 63), (38, 93), (161, 118), (142, 102)]"
,4,"(0, 4, 5, 7)","[(83, 63), (161, 118), (142, 102), (217, 135)]"
,4,"(0, 5, 6, 7)","[(83, 63), (142, 102), (203, 137), (217, 135)]"
