PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(197, 232)",2,"(0, 1)","[(197, 232), (80, 22)]"
"(80, 22)",2,"(0, 3)","[(197, 232), (153, 193)]"
"(86, 115)",2,"(0, 7)","[(197, 232), (59, 234)]"
"(153, 193)",2,"(1, 2)","[(80, 22), (86, 115)]"
"(74, 140)",2,"(1, 4)","[(80, 22), (74, 140)]"
"(100, 200)",2,"(1, 7)","[(80, 22), (59, 234)]"
"(110, 208)",2,"(4, 7)","[(74, 140), (59, 234)]"
"(59, 234)",2,"(5, 7)","[(100, 200), (59, 234)]"
,2,"(6, 7)","[(110, 208), (59, 234)]"
,3,"(0, 1, 2)","[(197, 232), (80, 22), (86, 115)]"
,3,"(0, 1, 3)","[(197, 232), (80, 22), (153, 193)]"
,3,"(0, 3, 6)","[(197, 232), (153, 193), (110, 208)]"
,3,"(0, 3, 7)","[(197, 232), (153, 193), (59, 234)]"
,3,"(0, 6, 7)","[(197, 232), (110, 208), (59, 234)]"
,3,"(1, 2, 3)","[(80, 22), (86, 115), (153, 193)]"
,3,"(1, 2, 4)","[(80, 22), (86, 115), (74, 140)]"
,3,"(1, 4, 7)","[(80, 22), (74, 140), (59, 234)]"
,3,"(2, 4, 7)","[(86, 115), (74, 140), (59, 234)]"
,3,"(4, 5, 7)","[(74, 140), (100, 200), (59, 234)]"
,3,"(5, 6, 7)","[(100, 200), (110, 208), (59, 234)]"
,4,"(0, 1, 2, 3)","[(197, 232), (80, 22), (86, 115), (153, 193)]"
,4,"(0, 1, 3, 6)","[(197, 232), (80, 22), (153, 193), (110, 208)]"
,4,"(0, 3, 5, 6)","[(197, 232), (153, 193), (100, 200), (110, 208)]"
,4,"(0, 3, 6, 7)","[(197, 232), (153, 193), (110, 208), (59, 234)]"
,4,"(0, 5, 6, 7)","[(197, 232), (100, 200), (110, 208), (59, 234)]"
