PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(38, 83)",2,"(0, 1)","[(38, 83), (49, 114)]"
"(49, 114)",2,"(0, 6)","[(38, 83), (53, 73)]"
"(218, 236)",2,"(0, 7)","[(38, 83), (71, 19)]"
"(134, 140)",2,"(1, 2)","[(49, 114), (218, 236)]"
"(144, 100)",2,"(2, 3)","[(218, 236), (134, 140)]"
"(142, 60)",2,"(2, 4)","[(218, 236), (144, 100)]"
"(53, 73)",2,"(2, 5)","[(218, 236), (142, 60)]"
"(71, 19)",2,"(4, 5)","[(144, 100), (142, 60)]"
,2,"(5, 7)","[(142, 60), (71, 19)]"
,2,"(6, 7)","[(53, 73), (71, 19)]"
,3,"(0, 1, 2)","[(38, 83), (49, 114), (218, 236)]"
,3,"(0, 1, 6)","[(38, 83), (49, 114), (53, 73)]"
,3,"(0, 6, 7)","[(38, 83), (53, 73), (71, 19)]"
,3,"(1, 2, 3)","[(49, 114), (218, 236), (134, 140)]"
,3,"(2, 3, 4)","[(218, 236), (134, 140), (144, 100)]"
,3,"(2, 4, 5)","[(218, 236), (144, 100), (142, 60)]"
,3,"(4, 5, 7)","[(144, 100), (142, 60), (71, 19)]"
,3,"(5, 6, 7)","[(142, 60), (53, 73), (71, 19)]"
,4,"(0, 1, 2, 3)","[(38, 83), (49, 114), (218, 236), (134, 140)]"
,4,"(0, 1, 2, 6)","[(38, 83), (49, 114), (218, 236), (53, 73)]"
,4,"(0, 1, 3, 6)","[(38, 83), (49, 114), (134, 140), (53, 73)]"
,4,"(0, 1, 6, 7)","[(38, 83), (49, 114), (53, 73), (71, 19)]"
,4,"(0, 5, 6, 7)","[(38, 83), (142, 60), (53, 73), (71, 19)]"
