PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(146, 17)",2,"(0, 1)","[(146, 17), (25, 57)]"
"(25, 57)",2,"(0, 6)","[(146, 17), (199, 146)]"
"(99, 245)",2,"(0, 7)","[(146, 17), (231, 180)]"
"(128, 147)",2,"(1, 2)","[(25, 57), (99, 245)]"
"(135, 168)",2,"(2, 4)","[(99, 245), (135, 168)]"
"(170, 165)",2,"(2, 7)","[(99, 245), (231, 180)]"
"(199, 146)",2,"(6, 7)","[(199, 146), (231, 180)]"
"(231, 180)",3,"(0, 1, 2)","[(146, 17), (25, 57), (99, 245)]"
,3,"(0, 1, 3)","[(146, 17), (25, 57), (128, 147)]"
,3,"(0, 1, 6)","[(146, 17), (25, 57), (199, 146)]"
,3,"(0, 6, 7)","[(146, 17), (199, 146), (231, 180)]"
,3,"(1, 2, 3)","[(25, 57), (99, 245), (128, 147)]"
,3,"(1, 2, 4)","[(25, 57), (99, 245), (135, 168)]"
,3,"(2, 3, 4)","[(99, 245), (128, 147), (135, 168)]"
,3,"(2, 4, 5)","[(99, 245), (135, 168), (170, 165)]"
,3,"(2, 4, 7)","[(99, 245), (135, 168), (231, 180)]"
,3,"(2, 5, 7)","[(99, 245), (170, 165), (231, 180)]"
,3,"(2, 6, 7)","[(99, 245), (199, 146), (231, 180)]"
,3,"(5, 6, 7)","[(170, 165), (199, 146), (231, 180)]"
,4,"(0, 1, 2, 3)","[(146, 17), (25, 57), (99, 245), (128, 147)]"
,4,"(0, 1, 3, 4)","[(146, 17), (25, 57), (128, 147), (135, 168)]"
,4,"(0, 1, 3, 6)","[(146, 17), (25, 57), (128, 147), (199, 146)]"
,4,"(0, 1, 6, 7)","[(146, 17), (25, 57), (199, 146), (231, 180)]"
,4,"(0, 5, 6, 7)","[(146, 17), (170, 165), (199, 146), (231, 180)]"
