PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(56, 148)",2,"(0, 1)","[(56, 148), (57, 168)]"
"(57, 168)",2,"(0, 7)","[(56, 148), (84, 45)]"
"(65, 184)",2,"(1, 2)","[(57, 168), (65, 184)]"
"(180, 210)",2,"(2, 3)","[(65, 184), (180, 210)]"
"(204, 199)",2,"(3, 4)","[(180, 210), (204, 199)]"
"(141, 172)",2,"(4, 7)","[(204, 199), (84, 45)]"
"(79, 132)",2,"(6, 7)","[(79, 132), (84, 45)]"
"(84, 45)",3,"(0, 1, 2)","[(56, 148), (57, 168), (65, 184)]"
,3,"(0, 1, 7)","[(56, 148), (57, 168), (84, 45)]"
,3,"(0, 6, 7)","[(56, 148), (79, 132), (84, 45)]"
,3,"(1, 2, 3)","[(57, 168), (65, 184), (180, 210)]"
,3,"(2, 3, 4)","[(65, 184), (180, 210), (204, 199)]"
,3,"(3, 4, 5)","[(180, 210), (204, 199), (141, 172)]"
,3,"(3, 4, 7)","[(180, 210), (204, 199), (84, 45)]"
,3,"(4, 5, 7)","[(204, 199), (141, 172), (84, 45)]"
,3,"(4, 6, 7)","[(204, 199), (79, 132), (84, 45)]"
,3,"(5, 6, 7)","[(141, 172), (79, 132), (84, 45)]"
,4,"(0, 1, 2, 3)","[(56, 148), (57, 168), (65, 184), (180, 210)]"
,4,"(0, 1, 2, 6)","[(56, 148), (57, 168), (65, 184), (79, 132)]"
,4,"(0, 1, 2, 7)","[(56, 148), (57, 168), (65, 184), (84, 45)]"
,4,"(0, 1, 6, 7)","[(56, 148), (57, 168), (79, 132), (84, 45)]"
,4,"(0, 5, 6, 7)","[(56, 148), (141, 172), (79, 132), (84, 45)]"
