PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(185, 12)",2,"(0, 1)","[(185, 12), (125, 3)]"
"(125, 3)",2,"(0, 6)","[(185, 12), (192, 118)]"
"(25, 252)",2,"(0, 7)","[(185, 12), (230, 239)]"
"(81, 230)",2,"(1, 2)","[(125, 3), (25, 252)]"
"(146, 181)",2,"(2, 3)","[(25, 252), (81, 230)]"
"(176, 221)",2,"(2, 7)","[(25, 252), (230, 239)]"
"(192, 118)",2,"(5, 7)","[(176, 221), (230, 239)]"
"(230, 239)",2,"(6, 7)","[(192, 118), (230, 239)]"
,3,"(0, 1, 2)","[(185, 12), (125, 3), (25, 252)]"
,3,"(0, 1, 6)","[(185, 12), (125, 3), (192, 118)]"
,3,"(0, 6, 7)","[(185, 12), (192, 118), (230, 239)]"
,3,"(1, 2, 3)","[(125, 3), (25, 252), (81, 230)]"
,3,"(2, 3, 4)","[(25, 252), (81, 230), (146, 181)]"
,3,"(2, 3, 5)","[(25, 252), (81, 230), (176, 221)]"
,3,"(2, 3, 7)","[(25, 252), (81, 230), (230, 239)]"
,3,"(2, 5, 7)","[(25, 252), (176, 221), (230, 239)]"
,3,"(3, 5, 7)","[(81, 230), (176, 221), (230, 239)]"
,3,"(4, 5, 7)","[(146, 181), (176, 221), (230, 239)]"
,3,"(5, 6, 7)","[(176, 221), (192, 118), (230, 239)]"
,4,"(0, 1, 2, 3)","[(185, 12), (125, 3), (25, 252), (81, 230)]"
,4,"(0, 1, 2, 6)","[(185, 12), (125, 3), (25, 252), (192, 118)]"
,4,"(0, 1, 4, 6)","[(185, 12), (125, 3), (146, 181), (192, 118)]"
,4,"(0, 1, 6, 7)","[(185, 12), (125, 3), (192, 118), (230, 239)]"
,4,"(0, 5, 6, 7)","[(185, 12), (176, 221), (192, 118), (230, 239)]"
