PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(21, 37)",2,"(0, 1)","[(21, 37), (35, 238)]"
"(35, 238)",2,"(0, 3)","[(21, 37), (50, 119)]"
"(55, 209)",2,"(0, 6)","[(21, 37), (79, 67)]"
"(50, 119)",2,"(0, 7)","[(21, 37), (234, 18)]"
"(71, 135)",2,"(1, 2)","[(35, 238), (55, 209)]"
"(65, 106)",2,"(1, 7)","[(35, 238), (234, 18)]"
"(79, 67)",2,"(2, 7)","[(55, 209), (234, 18)]"
"(234, 18)",2,"(4, 7)","[(71, 135), (234, 18)]"
,2,"(6, 7)","[(79, 67), (234, 18)]"
,3,"(0, 1, 2)","[(21, 37), (35, 238), (55, 209)]"
,3,"(0, 1, 3)","[(21, 37), (35, 238), (50, 119)]"
,3,"(0, 3, 5)","[(21, 37), (50, 119), (65, 106)]"
,3,"(0, 3, 6)","[(21, 37), (50, 119), (79, 67)]"
,3,"(0, 5, 6)","[(21, 37), (65, 106), (79, 67)]"
,3,"(0, 6, 7)","[(21, 37), (79, 67), (234, 18)]"
,3,"(1, 2, 3)","[(35, 238), (55, 209), (50, 119)]"
,3,"(1, 2, 4)","[(35, 238), (55, 209), (71, 135)]"
,3,"(1, 2, 7)","[(35, 238), (55, 209), (234, 18)]"
,3,"(2, 4, 7)","[(55, 209), (71, 135), (234, 18)]"
,3,"(4, 6, 7)","[(71, 135), (79, 67), (234, 18)]"
,3,"(5, 6, 7)","[(65, 106), (79, 67), (234, 18)]"
,4,"(0, 1, 2, 3)","[(21, 37), (35, 238), (55, 209), (50, 119)]"
,4,"(0, 1, 3, 5)","[(21, 37), (35, 238), (50, 119), (65, 106)]"
,4,"(0, 3, 5, 6)","[(21, 37), (50, 119), (65, 106), (79, 67)]"
,4,"(0, 5, 6, 7)","[(21, 37), (65, 106), (79, 67), (234, 18)]"
