PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(68, 36)",2,"(0, 1)","[(68, 36), (50, 112)]"
"(50, 112)",2,"(0, 6)","[(68, 36), (133, 120)]"
"(98, 213)",2,"(0, 7)","[(68, 36), (206, 194)]"
"(123, 159)",2,"(1, 2)","[(50, 112), (98, 213)]"
"(119, 143)",2,"(2, 3)","[(98, 213), (123, 159)]"
"(129, 122)",2,"(2, 7)","[(98, 213), (206, 194)]"
"(133, 120)",2,"(3, 7)","[(123, 159), (206, 194)]"
"(206, 194)",2,"(6, 7)","[(133, 120), (206, 194)]"
,3,"(0, 1, 2)","[(68, 36), (50, 112), (98, 213)]"
,3,"(0, 1, 4)","[(68, 36), (50, 112), (119, 143)]"
,3,"(0, 1, 5)","[(68, 36), (50, 112), (129, 122)]"
,3,"(0, 1, 6)","[(68, 36), (50, 112), (133, 120)]"
,3,"(0, 5, 6)","[(68, 36), (129, 122), (133, 120)]"
,3,"(0, 6, 7)","[(68, 36), (133, 120), (206, 194)]"
,3,"(1, 2, 3)","[(50, 112), (98, 213), (123, 159)]"
,3,"(2, 3, 7)","[(98, 213), (123, 159), (206, 194)]"
,3,"(3, 6, 7)","[(123, 159), (133, 120), (206, 194)]"
,3,"(5, 6, 7)","[(129, 122), (133, 120), (206, 194)]"
,4,"(0, 1, 2, 3)","[(68, 36), (50, 112), (98, 213), (123, 159)]"
,4,"(0, 1, 2, 4)","[(68, 36), (50, 112), (98, 213), (119, 143)]"
,4,"(0, 1, 4, 5)","[(68, 36), (50, 112), (119, 143), (129, 122)]"
,4,"(0, 1, 5, 6)","[(68, 36), (50, 112), (129, 122), (133, 120)]"
,4,"(0, 4, 5, 6)","[(68, 36), (119, 143), (129, 122), (133, 120)]"
,4,"(0, 5, 6, 7)","[(68, 36), (129, 122), (133, 120), (206, 194)]"
