PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(54, 169)",2,"(0, 1)","[(54, 169), (57, 177)]"
"(57, 177)",2,"(0, 7)","[(54, 169), (102, 68)]"
"(105, 187)",2,"(1, 2)","[(57, 177), (105, 187)]"
"(117, 160)",2,"(2, 3)","[(105, 187), (117, 160)]"
"(200, 124)",2,"(2, 4)","[(105, 187), (200, 124)]"
"(169, 127)",2,"(4, 5)","[(200, 124), (169, 127)]"
"(122, 138)",2,"(4, 7)","[(200, 124), (102, 68)]"
"(102, 68)",2,"(5, 7)","[(169, 127), (102, 68)]"
,2,"(6, 7)","[(122, 138), (102, 68)]"
,3,"(0, 1, 2)","[(54, 169), (57, 177), (105, 187)]"
,3,"(0, 1, 7)","[(54, 169), (57, 177), (102, 68)]"
,3,"(0, 6, 7)","[(54, 169), (122, 138), (102, 68)]"
,3,"(1, 2, 3)","[(57, 177), (105, 187), (117, 160)]"
,3,"(2, 3, 4)","[(105, 187), (117, 160), (200, 124)]"
,3,"(2, 4, 5)","[(105, 187), (200, 124), (169, 127)]"
,3,"(3, 4, 5)","[(117, 160), (200, 124), (169, 127)]"
,3,"(4, 5, 6)","[(200, 124), (169, 127), (122, 138)]"
,3,"(4, 5, 7)","[(200, 124), (169, 127), (102, 68)]"
,3,"(5, 6, 7)","[(169, 127), (122, 138), (102, 68)]"
,4,"(0, 1, 2, 3)","[(54, 169), (57, 177), (105, 187), (117, 160)]"
,4,"(0, 1, 2, 7)","[(54, 169), (57, 177), (105, 187), (102, 68)]"
,4,"(0, 1, 6, 7)","[(54, 169), (57, 177), (122, 138), (102, 68)]"
,4,"(0, 5, 6, 7)","[(54, 169), (169, 127), (122, 138), (102, 68)]"
