PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(17, 36)",2,"(0, 1)","[(17, 36), (191, 228)]"
"(191, 228)",2,"(0, 6)","[(17, 36), (54, 37)]"
"(238, 244)",2,"(0, 7)","[(17, 36), (184, 12)]"
"(187, 191)",2,"(1, 2)","[(191, 228), (238, 244)]"
"(116, 101)",2,"(2, 7)","[(238, 244), (184, 12)]"
"(79, 48)",2,"(5, 7)","[(79, 48), (184, 12)]"
"(54, 37)",2,"(6, 7)","[(54, 37), (184, 12)]"
"(184, 12)",3,"(0, 1, 2)","[(17, 36), (191, 228), (238, 244)]"
,3,"(0, 1, 3)","[(17, 36), (191, 228), (187, 191)]"
,3,"(0, 1, 6)","[(17, 36), (191, 228), (54, 37)]"
,3,"(0, 5, 6)","[(17, 36), (79, 48), (54, 37)]"
,3,"(0, 6, 7)","[(17, 36), (54, 37), (184, 12)]"
,3,"(1, 2, 3)","[(191, 228), (238, 244), (187, 191)]"
,3,"(1, 2, 7)","[(191, 228), (238, 244), (184, 12)]"
,3,"(2, 3, 7)","[(238, 244), (187, 191), (184, 12)]"
,3,"(2, 5, 7)","[(238, 244), (79, 48), (184, 12)]"
,3,"(4, 5, 7)","[(116, 101), (79, 48), (184, 12)]"
,3,"(5, 6, 7)","[(79, 48), (54, 37), (184, 12)]"
,4,"(0, 1, 2, 3)","[(17, 36), (191, 228), (238, 244), (187, 191)]"
,4,"(0, 1, 3, 6)","[(17, 36), (191, 228), (187, 191), (54, 37)]"
,4,"(0, 1, 4, 6)","[(17, 36), (191, 228), (116, 101), (54, 37)]"
,4,"(0, 1, 5, 6)","[(17, 36), (191, 228), (79, 48), (54, 37)]"
,4,"(0, 4, 5, 6)","[(17, 36), (116, 101), (79, 48), (54, 37)]"
,4,"(0, 5, 6, 7)","[(17, 36), (79, 48), (54, 37), (184, 12)]"
