PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(45, 23)",2,"(0, 1)","[(45, 23), (13, 107)]"
"(13, 107)",2,"(0, 6)","[(45, 23), (140, 35)]"
"(31, 232)",2,"(0, 7)","[(45, 23), (242, 37)]"
"(37, 194)",2,"(1, 2)","[(13, 107), (31, 232)]"
"(57, 175)",2,"(2, 3)","[(31, 232), (37, 194)]"
"(99, 115)",2,"(2, 7)","[(31, 232), (242, 37)]"
"(140, 35)",2,"(5, 7)","[(99, 115), (242, 37)]"
"(242, 37)",2,"(6, 7)","[(140, 35), (242, 37)]"
,3,"(0, 1, 2)","[(45, 23), (13, 107), (31, 232)]"
,3,"(0, 1, 3)","[(45, 23), (13, 107), (37, 194)]"
,3,"(0, 1, 6)","[(45, 23), (13, 107), (140, 35)]"
,3,"(0, 6, 7)","[(45, 23), (140, 35), (242, 37)]"
,3,"(1, 2, 3)","[(13, 107), (31, 232), (37, 194)]"
,3,"(2, 3, 4)","[(31, 232), (37, 194), (57, 175)]"
,3,"(2, 3, 7)","[(31, 232), (37, 194), (242, 37)]"
,3,"(2, 4, 7)","[(31, 232), (57, 175), (242, 37)]"
,3,"(2, 5, 7)","[(31, 232), (99, 115), (242, 37)]"
,3,"(5, 6, 7)","[(99, 115), (140, 35), (242, 37)]"
,4,"(0, 1, 2, 3)","[(45, 23), (13, 107), (31, 232), (37, 194)]"
,4,"(0, 1, 3, 4)","[(45, 23), (13, 107), (37, 194), (57, 175)]"
,4,"(0, 1, 3, 6)","[(45, 23), (13, 107), (37, 194), (140, 35)]"
,4,"(0, 1, 5, 6)","[(45, 23), (13, 107), (99, 115), (140, 35)]"
,4,"(0, 1, 6, 7)","[(45, 23), (13, 107), (140, 35), (242, 37)]"
,4,"(0, 5, 6, 7)","[(45, 23), (99, 115), (140, 35), (242, 37)]"
