PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(248, 33)",2,"(0, 1)","[(248, 33), (234, 28)]"
"(234, 28)",2,"(0, 7)","[(248, 33), (80, 228)]"
"(8, 29)",2,"(1, 2)","[(234, 28), (8, 29)]"
"(88, 167)",2,"(2, 3)","[(8, 29), (88, 167)]"
"(69, 190)",2,"(2, 4)","[(8, 29), (69, 190)]"
"(83, 181)",2,"(2, 7)","[(8, 29), (80, 228)]"
"(117, 169)",2,"(4, 7)","[(69, 190), (80, 228)]"
"(80, 228)",2,"(6, 7)","[(117, 169), (80, 228)]"
,3,"(0, 1, 2)","[(248, 33), (234, 28), (8, 29)]"
,3,"(0, 1, 6)","[(248, 33), (234, 28), (117, 169)]"
,3,"(0, 1, 7)","[(248, 33), (234, 28), (80, 228)]"
,3,"(0, 6, 7)","[(248, 33), (117, 169), (80, 228)]"
,3,"(1, 2, 3)","[(234, 28), (8, 29), (88, 167)]"
,3,"(2, 3, 4)","[(8, 29), (88, 167), (69, 190)]"
,3,"(2, 4, 5)","[(8, 29), (69, 190), (83, 181)]"
,3,"(2, 4, 7)","[(8, 29), (69, 190), (80, 228)]"
,3,"(4, 5, 7)","[(69, 190), (83, 181), (80, 228)]"
,3,"(4, 6, 7)","[(69, 190), (117, 169), (80, 228)]"
,3,"(5, 6, 7)","[(83, 181), (117, 169), (80, 228)]"
,4,"(0, 1, 2, 3)","[(248, 33), (234, 28), (8, 29), (88, 167)]"
,4,"(0, 1, 2, 6)","[(248, 33), (234, 28), (8, 29), (117, 169)]"
,4,"(0, 1, 3, 6)","[(248, 33), (234, 28), (88, 167), (117, 169)]"
,4,"(0, 1, 6, 7)","[(248, 33), (234, 28), (117, 169), (80, 228)]"
,4,"(0, 5, 6, 7)","[(248, 33), (83, 181), (117, 169), (80, 228)]"
