PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(45, 27)",2,"(0, 1)","[(45, 27), (173, 227)]"
"(173, 227)",2,"(0, 6)","[(45, 27), (141, 55)]"
"(174, 214)",2,"(0, 7)","[(45, 27), (143, 18)]"
"(162, 94)",2,"(1, 2)","[(173, 227), (174, 214)]"
"(211, 110)",2,"(1, 4)","[(173, 227), (211, 110)]"
"(149, 76)",2,"(2, 4)","[(174, 214), (211, 110)]"
"(141, 55)",2,"(3, 4)","[(162, 94), (211, 110)]"
"(143, 18)",2,"(4, 7)","[(211, 110), (143, 18)]"
,2,"(6, 7)","[(141, 55), (143, 18)]"
,3,"(0, 1, 2)","[(45, 27), (173, 227), (174, 214)]"
,3,"(0, 1, 6)","[(45, 27), (173, 227), (141, 55)]"
,3,"(0, 5, 6)","[(45, 27), (149, 76), (141, 55)]"
,3,"(0, 6, 7)","[(45, 27), (141, 55), (143, 18)]"
,3,"(1, 2, 3)","[(173, 227), (174, 214), (162, 94)]"
,3,"(1, 2, 4)","[(173, 227), (174, 214), (211, 110)]"
,3,"(2, 3, 4)","[(174, 214), (162, 94), (211, 110)]"
,3,"(3, 4, 7)","[(162, 94), (211, 110), (143, 18)]"
,3,"(4, 6, 7)","[(211, 110), (141, 55), (143, 18)]"
,3,"(5, 6, 7)","[(149, 76), (141, 55), (143, 18)]"
,4,"(0, 1, 2, 3)","[(45, 27), (173, 227), (174, 214), (162, 94)]"
,4,"(0, 1, 2, 5)","[(45, 27), (173, 227), (174, 214), (149, 76)]"
,4,"(0, 1, 2, 6)","[(45, 27), (173, 227), (174, 214), (141, 55)]"
,4,"(0, 1, 5, 6)","[(45, 27), (173, 227), (149, 76), (141, 55)]"
,4,"(0, 5, 6, 7)","[(45, 27), (149, 76), (141, 55), (143, 18)]"
