PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(21, 70)",2,"(0, 1)","[(21, 70), (156, 235)]"
"(156, 235)",2,"(0, 6)","[(21, 70), (146, 51)]"
"(177, 240)",2,"(0, 7)","[(21, 70), (234, 5)]"
"(167, 194)",2,"(1, 2)","[(156, 235), (177, 240)]"
"(163, 187)",2,"(2, 7)","[(177, 240), (234, 5)]"
"(151, 68)",2,"(5, 7)","[(151, 68), (234, 5)]"
"(146, 51)",2,"(6, 7)","[(146, 51), (234, 5)]"
"(234, 5)",3,"(0, 1, 2)","[(21, 70), (156, 235), (177, 240)]"
,3,"(0, 1, 4)","[(21, 70), (156, 235), (163, 187)]"
,3,"(0, 1, 6)","[(21, 70), (156, 235), (146, 51)]"
,3,"(0, 5, 6)","[(21, 70), (151, 68), (146, 51)]"
,3,"(0, 6, 7)","[(21, 70), (146, 51), (234, 5)]"
,3,"(1, 2, 3)","[(156, 235), (177, 240), (167, 194)]"
,3,"(1, 2, 7)","[(156, 235), (177, 240), (234, 5)]"
,3,"(2, 3, 7)","[(177, 240), (167, 194), (234, 5)]"
,3,"(2, 5, 7)","[(177, 240), (151, 68), (234, 5)]"
,3,"(5, 6, 7)","[(151, 68), (146, 51), (234, 5)]"
,4,"(0, 1, 2, 3)","[(21, 70), (156, 235), (177, 240), (167, 194)]"
,4,"(0, 1, 2, 4)","[(21, 70), (156, 235), (177, 240), (163, 187)]"
,4,"(0, 1, 3, 4)","[(21, 70), (156, 235), (167, 194), (163, 187)]"
,4,"(0, 1, 4, 6)","[(21, 70), (156, 235), (163, 187), (146, 51)]"
,4,"(0, 1, 5, 6)","[(21, 70), (156, 235), (151, 68), (146, 51)]"
,4,"(0, 4, 5, 6)","[(21, 70), (163, 187), (151, 68), (146, 51)]"
,4,"(0, 5, 6, 7)","[(21, 70), (151, 68), (146, 51), (234, 5)]"
