PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(17, 63)",2,"(0, 1)","[(17, 63), (145, 217)]"
"(145, 217)",2,"(0, 6)","[(17, 63), (126, 56)]"
"(190, 251)",2,"(0, 7)","[(17, 63), (247, 5)]"
"(162, 207)",2,"(1, 2)","[(145, 217), (190, 251)]"
"(158, 170)",2,"(2, 3)","[(190, 251), (162, 207)]"
"(211, 60)",2,"(2, 7)","[(190, 251), (247, 5)]"
"(126, 56)",2,"(5, 7)","[(211, 60), (247, 5)]"
"(247, 5)",2,"(6, 7)","[(126, 56), (247, 5)]"
,3,"(0, 1, 2)","[(17, 63), (145, 217), (190, 251)]"
,3,"(0, 1, 3)","[(17, 63), (145, 217), (162, 207)]"
,3,"(0, 1, 6)","[(17, 63), (145, 217), (126, 56)]"
,3,"(0, 4, 6)","[(17, 63), (158, 170), (126, 56)]"
,3,"(0, 5, 6)","[(17, 63), (211, 60), (126, 56)]"
,3,"(0, 6, 7)","[(17, 63), (126, 56), (247, 5)]"
,3,"(1, 2, 3)","[(145, 217), (190, 251), (162, 207)]"
,3,"(2, 3, 7)","[(190, 251), (162, 207), (247, 5)]"
,3,"(2, 5, 7)","[(190, 251), (211, 60), (247, 5)]"
,3,"(5, 6, 7)","[(211, 60), (126, 56), (247, 5)]"
,4,"(0, 1, 2, 3)","[(17, 63), (145, 217), (190, 251), (162, 207)]"
,4,"(0, 1, 3, 4)","[(17, 63), (145, 217), (162, 207), (158, 170)]"
,4,"(0, 1, 3, 6)","[(17, 63), (145, 217), (162, 207), (126, 56)]"
,4,"(0, 1, 4, 6)","[(17, 63), (145, 217), (158, 170), (126, 56)]"
,4,"(0, 4, 5, 6)","[(17, 63), (158, 170), (211, 60), (126, 56)]"
,4,"(0, 5, 6, 7)","[(17, 63), (211, 60), (126, 56), (247, 5)]"
