PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(10, 171)",2,"(0, 1)","[(10, 171), (101, 199)]"
"(101, 199)",2,"(0, 7)","[(10, 171), (21, 41)]"
"(245, 215)",2,"(1, 2)","[(101, 199), (245, 215)]"
"(221, 204)",2,"(2, 3)","[(245, 215), (221, 204)]"
"(103, 183)",2,"(2, 7)","[(245, 215), (21, 41)]"
"(109, 176)",2,"(3, 7)","[(221, 204), (21, 41)]"
"(99, 169)",2,"(6, 7)","[(99, 169), (21, 41)]"
"(21, 41)",3,"(0, 1, 2)","[(10, 171), (101, 199), (245, 215)]"
,3,"(0, 1, 4)","[(10, 171), (101, 199), (103, 183)]"
,3,"(0, 1, 7)","[(10, 171), (101, 199), (21, 41)]"
,3,"(0, 6, 7)","[(10, 171), (99, 169), (21, 41)]"
,3,"(1, 2, 3)","[(101, 199), (245, 215), (221, 204)]"
,3,"(2, 3, 5)","[(245, 215), (221, 204), (109, 176)]"
,3,"(2, 3, 7)","[(245, 215), (221, 204), (21, 41)]"
,3,"(3, 6, 7)","[(221, 204), (99, 169), (21, 41)]"
,3,"(5, 6, 7)","[(109, 176), (99, 169), (21, 41)]"
,4,"(0, 1, 2, 3)","[(10, 171), (101, 199), (245, 215), (221, 204)]"
,4,"(0, 1, 2, 4)","[(10, 171), (101, 199), (245, 215), (103, 183)]"
,4,"(0, 1, 4, 5)","[(10, 171), (101, 199), (103, 183), (109, 176)]"
,4,"(0, 1, 4, 6)","[(10, 171), (101, 199), (103, 183), (99, 169)]"
,4,"(0, 1, 4, 7)","[(10, 171), (101, 199), (103, 183), (21, 41)]"
,4,"(0, 1, 6, 7)","[(10, 171), (101, 199), (99, 169), (21, 41)]"
,4,"(0, 4, 6, 7)","[(10, 171), (103, 183), (99, 169), (21, 41)]"
,4,"(0, 5, 6, 7)","[(10, 171), (109, 176), (99, 169), (21, 41)]"
