PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(244, 16)",2,"(0, 1)","[(244, 16), (227, 3)]"
"(227, 3)",2,"(0, 7)","[(244, 16), (141, 252)]"
"(10, 211)",2,"(1, 2)","[(227, 3), (10, 211)]"
"(55, 192)",2,"(2, 3)","[(10, 211), (55, 192)]"
"(72, 197)",2,"(2, 7)","[(10, 211), (141, 252)]"
"(127, 199)",2,"(5, 7)","[(127, 199), (141, 252)]"
"(148, 189)",2,"(6, 7)","[(148, 189), (141, 252)]"
"(141, 252)",3,"(0, 1, 2)","[(244, 16), (227, 3), (10, 211)]"
,3,"(0, 1, 3)","[(244, 16), (227, 3), (55, 192)]"
,3,"(0, 1, 6)","[(244, 16), (227, 3), (148, 189)]"
,3,"(0, 1, 7)","[(244, 16), (227, 3), (141, 252)]"
,3,"(0, 6, 7)","[(244, 16), (148, 189), (141, 252)]"
,3,"(1, 2, 3)","[(227, 3), (10, 211), (55, 192)]"
,3,"(2, 3, 4)","[(10, 211), (55, 192), (72, 197)]"
,3,"(2, 3, 7)","[(10, 211), (55, 192), (141, 252)]"
,3,"(2, 4, 7)","[(10, 211), (72, 197), (141, 252)]"
,3,"(2, 5, 7)","[(10, 211), (127, 199), (141, 252)]"
,3,"(5, 6, 7)","[(127, 199), (148, 189), (141, 252)]"
,4,"(0, 1, 2, 3)","[(244, 16), (227, 3), (10, 211), (55, 192)]"
,4,"(0, 1, 3, 4)","[(244, 16), (227, 3), (55, 192), (72, 197)]"
,4,"(0, 1, 3, 6)","[(244, 16), (227, 3), (55, 192), (148, 189)]"
,4,"(0, 1, 5, 6)","[(244, 16), (227, 3), (127, 199), (148, 189)]"
,4,"(0, 1, 6, 7)","[(244, 16), (227, 3), (148, 189), (141, 252)]"
,4,"(0, 5, 6, 7)","[(244, 16), (127, 199), (148, 189), (141, 252)]"
